id,position,change,visits,pages_per_visit,bounce_rate,favicon
olx.pt,1,0,11242608,6.313,0.3566,https://static.semrush.com/power-pages/media/favicons/www-olx-pt-favicon-7f518bc7.ico
worten.pt,2,0,6287718,3.9744,0.4755,
fnac.pt,3,0,3502556,3.6252,0.4966,
continente.pt,4,1,3207624,5.8226,0.437,https://static.semrush.com/power-pages/media/favicons/www-continente-pt-favicon-4ab5cf63.ico
kuantokusta.pt,5,-1,2814589,2.8249,0.5254,
pingodoce.pt,6,2,2301888,2.5691,0.6144,https://static.semrush.com/power-pages/media/favicons/www-pingodoce-pt-favicon-edd90353.png
aliexpress.com,7,-1,2211820,5.3277,0.4396,
samsung.com,8,1,2092927,1.9486,0.6592,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png
ikea.com,9,1,2038620,7.1054,0.3921,
leroymerlin.pt,10,-3,1958042,5.6893,0.3908,
zara.com,11,1,1582895,8.0628,0.4352,https://static.semrush.com/power-pages/media/favicons/zara-com-favicon-c65ba3c7.png
ebay.com,12,1,1521582,5.1451,0.3991,https://static.semrush.com/power-pages/media/favicons/ebay-com-favicon-67c7209c.png
decathlon.pt,13,1,1495476,3.9293,0.5317,https://static.semrush.com/power-pages/media/favicons/www-decathlon-pt-favicon-9ec2689b.png
amazon.es,14,-3,1479319,8.8005,0.3118,https://static.semrush.com/power-pages/media/favicons/amazon-es-favicon-ca6619b8.ico
wook.pt,15,0,1208096,4.5183,0.4927,
amazon.co.uk,16,1,696429,5.6532,0.4578,https://static.semrush.com/power-pages/media/favicons/amazon-co-uk-favicon-ca6619b8.ico
delfi.ee,17,4,682541,3.8806,0.3731,
mercadolivre.com.br,18,0,634177,3.0449,0.489,https://static.semrush.com/power-pages/media/favicons/mercadolivre-com-br-favicon-f32ae42b.png
shein.com,19,0,616461,12.4108,0.3126,https://static.semrush.com/power-pages/media/favicons/shein-com-favicon-47ceee2d.png
hm.com,20,-4,614926,6.669,0.4068,https://static.semrush.com/power-pages/media/favicons/hm-com-favicon-1732fb0a.png
