id,position,change,visits,pages_per_visit,bounce_rate,favicon
google.com,1,0,1115959768,5.6955,0.3429,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico
globo.com,2,0,388513646,2.6754,0.484,https://static.semrush.com/power-pages/media/favicons/globo-com-favicon-1f6a2453.png
facebook.com,3,0,350252529,5.8644,0.3582,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
uol.com.br,4,0,306322199,3.0923,0.5108,https://static.semrush.com/power-pages/media/favicons/uol-com-br-favicon-a5565959.png
youtube.com,5,0,216113758,3.8348,0.4614,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
mercadolivre.com.br,6,0,123095775,5.3057,0.3872,https://static.semrush.com/power-pages/media/favicons/mercadolivre-com-br-favicon-f32ae42b.png
instagram.com,7,0,94857168,4.7343,0.4974,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
wikipedia.org,8,0,93643619,1.8689,0.6985,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
live.com,9,0,69157458,4.5844,0.2708,
americanas.com.br,10,0,64762957,2.8734,0.5137,
twitter.com,11,1,57986797,4.8676,0.4686,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
roblox.com,12,1,54561773,8.004,0.2353,
whatsapp.com,13,-2,51488053,1.8091,0.6719,
ojogodobicho.com,14,1,41368774,1.4471,0.7806,https://static.semrush.com/power-pages/media/favicons/ojogodobicho-com-favicon-013e4261.ico
climatempo.com.br,15,2,37732771,1.5646,0.7158,
olx.com.br,16,-2,35244285,7.5406,0.2769,https://static.semrush.com/power-pages/media/favicons/olx-com-br-favicon-9b11b9e8.png
magazineluiza.com.br,17,-1,34760406,3.0931,0.4495,https://static.semrush.com/power-pages/media/favicons/magazineluiza-com-br-favicon-efcfcfe4.png
terra.com.br,18,0,34626737,2.2014,0.6043,https://static.semrush.com/power-pages/media/favicons/terra-com-br-favicon-98b3e217.jpg
r7.com,19,0,32208391,1.8813,0.6818,https://static.semrush.com/power-pages/media/favicons/r7-com-favicon-719ce9e1.png
yahoo.com,20,0,30248544,3.3251,0.4835,
