id,position,change,visits,pages_per_visit,bounce_rate,favicon
discord.com,1,0,9386481,1.9778,0.5714,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
paypal.com,2,7,8252556,6.7834,0.3036,https://static.semrush.com/power-pages/media/favicons/paypal-com-favicon-ed31bc43.png
mediafire.com,3,-1,6532639,2.365,0.5275,
office.com,4,-1,5893543,2.0587,0.6064,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
canva.com,5,-1,5078069,4.1081,0.2878,
uptodown.com,6,1,4322601,2.0793,0.4551,https://static.semrush.com/power-pages/media/favicons/uptodown-com-favicon-55d57fe9.ico
trello.com,7,-2,4321398,1.8925,0.6499,https://static.semrush.com/power-pages/media/favicons/trello-com-favicon-18746ed5.png
savefrom.net,8,-2,4165680,1.9231,0.6531,https://static.semrush.com/power-pages/media/favicons/savefrom-net-favicon-198e4446.ico
github.com,9,-1,3801376,3.6276,0.5052,https://static.semrush.com/power-pages/media/favicons/github-com-favicon-346e0947.png
zoom.us,10,0,2530962,2.6893,0.415,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico
apkpure.com,11,2,2157990,2.5701,0.4724,https://static.semrush.com/power-pages/media/favicons/apkpure-com-favicon-d4fe6470.ico
adobe.com,12,-1,2120048,2.1503,0.6265,https://static.semrush.com/power-pages/media/favicons/adobe-com-favicon-9940bec6.png
medium.com,13,-1,2042342,1.4652,0.7581,https://static.semrush.com/power-pages/media/favicons/medium-com-favicon-18758d01.png
stackoverflow.com,14,0,1817396,1.5009,0.7749,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
telegram.org,15,0,1698129,1.6419,0.6603,
zendesk.com,16,0,1603752,2.3463,0.6187,
wordpress.com,17,0,1185563,1.8287,0.7252,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
wetransfer.com,18,0,1070972,2.4201,0.4739,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
ilovepdf.com,19,0,1014514,5.0345,0.1672,https://static.semrush.com/power-pages/media/favicons/ilovepdf-com-favicon-e7f31a42.png
shopify.com,20,2,924914,2.322,0.5945,https://static.semrush.com/power-pages/media/favicons/shopify-com-favicon-4243a4e2.jpg
