id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
three.ie,1,0,1606874,4.1822,0.4001,,
eir.ie,2,0,1392824,2.4513,0.5151,,
samsung.com,3,1,1248931,1.9883,0.6703,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png,Samsung
vodafone.ie,4,-1,615461,2.9885,0.4572,,
virginmedia.ie,5,0,580512,3.1067,0.398,,
speedtest.net,6,0,473250,1.2579,0.8312,https://static.semrush.com/power-pages/media/favicons/speedtest-net-favicon-b9ced8c4.png,Speedtest
gsmarena.com,7,5,396131,1.9491,0.6893,https://static.semrush.com/power-pages/media/favicons/gsmarena-com-favicon-3c06be64.ico,GSMArena
gomo.ie,8,0,390257,3.1672,0.3394,,
tescomobile.ie,9,1,333578,4.4971,0.3486,,
switcher.ie,10,1,255816,3.4286,0.3684,,
prepaypower.ie,11,2,232085,1.5762,0.7181,,
satkurier.pl,12,-3,219118,5.3211,0.2604,,
fast.com,13,1,214651,1.3627,0.774,https://static.semrush.com/power-pages/media/favicons/fast-com-favicon-bbdb943e.png,
bonkers.ie,14,-7,205422,2.3902,0.6928,,
huawei.com,15,4,180997,1.9338,0.5472,https://static.semrush.com/power-pages/media/favicons/huawei-com-favicon-1082d335.png,Huawei
tivix.co,16,0,170933,12.7494,0.3001,,
48.ie,17,1,164796,2.3235,0.4998,,
oneplus.com,18,-1,129846,4.2471,0.4389,,OnePlus
downdetector.ie,19,-3,128730,1.4065,0.7552,,
giffgaff.com,20,0,103230,3.099,0.4948,,Giffgaff
