id,position,change,visits,pages_per_visit,bounce_rate,favicon
wikipedia.org,1,1,184511890,2.2307,0.6513,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
youtube.com,2,-1,163056222,3.4649,0.5079,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
repubblica.it,3,0,95973715,3.0414,0.5098,https://static.semrush.com/power-pages/media/favicons/repubblica-it-favicon-a4466360.png
corriere.it,4,0,73960751,3.1739,0.5467,https://static.semrush.com/power-pages/media/favicons/corriere-it-favicon-5f736b9e.png
instagram.com,5,0,69888824,5.2059,0.4828,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
mediaset.it,6,0,58540733,2.7603,0.5485,
gazzetta.it,7,0,55980489,3.2601,0.4769,https://static.semrush.com/power-pages/media/favicons/gazzetta-it-favicon-b28bf19d.ico
ansa.it,8,0,46022727,2.5607,0.6223,https://static.semrush.com/power-pages/media/favicons/ansa-it-favicon-df1d3550.png
3bmeteo.com,9,0,42541540,2.7681,0.525,https://static.semrush.com/power-pages/media/favicons/3bmeteo-com-favicon-3df98485.png
ilgiornale.it,10,0,37160036,2.4893,0.3966,https://static.semrush.com/power-pages/media/favicons/ilgiornale-it-favicon-6692d354.ico
liberoquotidiano.it,11,0,35060300,2.1289,0.6177,https://static.semrush.com/power-pages/media/favicons/liberoquotidiano-it-favicon-7d3dcc97.png
virgilio.it,12,3,29722164,3.1969,0.5453,https://static.semrush.com/power-pages/media/favicons/virgilio-it-favicon-745769f7.png
fanpage.it,13,-1,29355077,1.6303,0.6874,https://static.semrush.com/power-pages/media/favicons/fanpage-it-favicon-db56ff13.png
ilfattoquotidiano.it,14,-1,28702908,2.16,0.6683,https://static.semrush.com/power-pages/media/favicons/ilfattoquotidiano-it-favicon-7a21e657.png
ilsole24ore.com,15,-1,27140448,1.797,0.648,https://static.semrush.com/power-pages/media/favicons/ilsole24ore-com-favicon-7c6e2e5f.png
sky.it,16,0,25706353,2.1808,0.6659,https://static.semrush.com/power-pages/media/favicons/sky-it-favicon-e1c4583f.ico
twitter.com,17,1,24986963,3.9596,0.5124,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
ilmessaggero.it,18,-1,24970864,1.9279,0.6995,https://static.semrush.com/power-pages/media/favicons/ilmessaggero-it-favicon-8435364f.png
lastampa.it,19,0,24505482,2.6711,0.5747,https://static.semrush.com/power-pages/media/favicons/lastampa-it-favicon-2a5efc5f.png
calciomercato.com,20,2,18885908,2.3717,0.55,https://static.semrush.com/power-pages/media/favicons/calciomercato-com-favicon-2671d47b.png
