id,position,change,visits,pages_per_visit,bounce_rate,favicon
twitch.tv,1,0,13690742,2.6249,0.5472,https://static.semrush.com/power-pages/media/favicons/twitch-tv-favicon-d6025c14.png
epicgames.com,2,0,4229050,3.2768,0.4715,https://static.semrush.com/power-pages/media/favicons/epicgames-com-favicon-25c285e0.png
playstation.com,3,0,2114871,2.6768,0.5351,https://static.semrush.com/power-pages/media/favicons/playstation-com-favicon-475f3690.png
steampowered.com,4,1,1985371,2.7902,0.5991,
discord.com,5,-1,1719209,1.7636,0.6111,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
steamcommunity.com,6,2,1465882,2.5797,0.6538,
ea.com,7,-1,1450591,2.9124,0.3994,https://static.semrush.com/power-pages/media/favicons/ea-com-favicon-43b7cb9e.jpg
xbox.com,8,-1,1281002,2.2678,0.5641,https://static.semrush.com/power-pages/media/favicons/xbox-com-favicon-94426c54.jpg
ign.com,9,0,1078927,1.909,0.67,https://static.semrush.com/power-pages/media/favicons/ign-com-favicon-8f8dfe3e.ico
rockstargames.com,10,1,888187,4.4254,0.3842,https://static.semrush.com/power-pages/media/favicons/rockstargames-com-favicon-fab5e81e.png
gamespot.com,11,1,767836,1.8655,0.7069,https://static.semrush.com/power-pages/media/favicons/gamespot-com-favicon-793fe1ee.png
leagueoflegends.com,12,-2,560385,1.9705,0.648,https://static.semrush.com/power-pages/media/favicons/leagueoflegends-com-favicon-0cf29ce0.ico
fextralife.com,13,2,542499,3.2927,0.5008,https://static.semrush.com/power-pages/media/favicons/fextralife-com-favicon-bebc4e15.png
nintendo.com,14,2,542437,5.4096,0.3653,https://static.semrush.com/power-pages/media/favicons/nintendo-com-favicon-e9fcbb0f.ico
serebii.net,15,4,500319,4.0757,0.4888,https://static.semrush.com/power-pages/media/favicons/serebii-net-favicon-24d3c1e9.ico
op.gg,16,-2,481207,3.1327,0.4023,https://static.semrush.com/power-pages/media/favicons/op-gg-favicon-86e59a33.png
curseforge.com,17,1,473714,5.0059,0.3354,
nexusmods.com,18,-1,390740,7.3878,0.3372,
lichess.org,19,1,347628,10.3213,0.2014,https://static.semrush.com/power-pages/media/favicons/lichess-org-favicon-2c4311c2.png
riotgames.com,20,-7,329754,1.9073,0.6769,
