id,position,change,visits,pages_per_visit,bounce_rate,favicon
live.com,1,0,26534140,4.2867,0.2556,
fbcdn.net,2,0,5636777,1.8474,0.6886,https://static.semrush.com/power-pages/media/favicons/fbcdn-net-favicon-7e765f1c.ico
y2mate.com,3,0,2974278,3.0433,0.4891,https://static.semrush.com/power-pages/media/favicons/y2mate-com-favicon-ecbe24fe.png
wordpress.com,4,0,2808735,1.7504,0.7426,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
mediafire.com,5,1,2476181,2.3785,0.5515,
office.com,6,-1,2391723,1.8231,0.6854,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
stackoverflow.com,7,0,1973355,1.3234,0.8212,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
wetransfer.com,8,0,1705791,2.0886,0.4974,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
hotmail.com,9,0,1384254,1.51,0.651,
doubleclick.net,10,3,1240565,1.3438,0.8198,https://static.semrush.com/power-pages/media/favicons/doubleclick-net-favicon-bf09e67f.png
dropbox.com,11,-1,1149370,3.2114,0.5443,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
salesforce.com,12,-1,978170,4.3261,0.4142,https://static.semrush.com/power-pages/media/favicons/salesforce-com-favicon-ccda8df0.ico
fast.com,13,-1,868356,1.4671,0.7399,https://static.semrush.com/power-pages/media/favicons/fast-com-favicon-bbdb943e.png
lenovo.com,14,1,691160,2.4717,0.5561,
outlook.com,15,2,642500,1.3411,0.7784,https://static.semrush.com/power-pages/media/favicons/outlook-com-favicon-ac16fa7f.ico
speedtest.net,16,0,605170,1.6129,0.7062,https://static.semrush.com/power-pages/media/favicons/speedtest-net-favicon-b9ced8c4.png
softonic.com,17,2,586070,2.5052,0.4714,https://static.semrush.com/power-pages/media/favicons/softonic-com-favicon-259c9304.png
mozilla.org,18,0,583451,1.5037,0.7724,https://static.semrush.com/power-pages/media/favicons/mozilla-org-favicon-2af054fe.png
trello.com,19,-5,577227,1.5987,0.6988,https://static.semrush.com/power-pages/media/favicons/trello-com-favicon-18746ed5.png
yandex.com,20,0,495502,3.7451,0.5592,
