id,position,change,visits,pages_per_visit,bounce_rate,favicon
sport1.de,1,0,45698149,2.7554,0.4632,https://static.semrush.com/power-pages/media/favicons/www-sport1-de-favicon-895a1f17.png
transfermarkt.de,2,0,23752368,4.3632,0.4212,
kicker.de,3,0,19415060,3.2142,0.5054,https://static.semrush.com/power-pages/media/favicons/www-kicker-de-favicon-0a43ede9.png
rusfootball.info,4,1,5242002,2.752,0.4948,https://static.semrush.com/power-pages/media/favicons/www-rusfootball-info-favicon-ff1408f0.png
dazn.com,5,-1,5149170,2.284,0.6558,https://static.semrush.com/power-pages/media/favicons/dazn-com-favicon-5d3b9983.png
chess.com,6,0,2779302,4.8853,0.314,https://static.semrush.com/power-pages/media/favicons/chess-com-favicon-0a31d2ed.png
marca.com,7,3,2285716,3.6176,0.4163,https://static.semrush.com/power-pages/media/favicons/marca-com-favicon-f2625cd3.png
goal.com,8,-1,2211689,1.8534,0.719,https://static.semrush.com/power-pages/media/favicons/goal-com-favicon-f02a1ed1.png
bundesliga.com,9,-1,2176137,2.2322,0.6302,
bet365.com,10,1,1766050,6.5263,0.4507,
tuttosport.com,11,0,1674824,3.3195,0.6244,https://static.semrush.com/power-pages/media/favicons/www-tuttosport-com-favicon-af6dad46.png
espn.com,12,2,1509097,3.8118,0.414,https://static.semrush.com/power-pages/media/favicons/espn-com-favicon-bb60826b.png
livescore.com,13,2,1478801,3.4498,0.527,https://static.semrush.com/power-pages/media/favicons/livescore-com-favicon-6c363de8.png
formula1.com,14,6,1459842,2.7319,0.455,https://static.semrush.com/power-pages/media/favicons/www-formula1-com-favicon-8af4e915.png
sofascore.com,15,-3,1395228,3.1411,0.462,https://static.semrush.com/power-pages/media/favicons/www-sofascore-com-favicon-f0090f63.png
nfl.com,16,0,1300176,4.6461,0.3598,
strava.com,17,1,1229141,4.3574,0.394,https://static.semrush.com/power-pages/media/favicons/www-strava-com-favicon-24fc60f4.png
uefa.com,18,-1,1195276,3.5457,0.4841,https://static.semrush.com/power-pages/media/favicons/www-uefa-com-favicon-6619a07e.png
as.com,19,-6,1084857,2.9964,0.4439,
sport-fm.gr,20,0,996146,4.3541,0.3533,https://static.semrush.com/power-pages/media/favicons/www-sport-fm-gr-favicon-aac368b3.jpg
