id,position,change,visits,pages_per_visit,bounce_rate,favicon
twitch.tv,1,0,15113405,2.7835,0.5386,https://static.semrush.com/power-pages/media/favicons/twitch-tv-favicon-d6025c14.png
steampowered.com,2,0,3092767,3.4292,0.5333,
discord.com,3,0,2985333,1.8531,0.5656,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
steamcommunity.com,4,0,2523983,4.0357,0.5557,
epicgames.com,5,1,2304796,2.9547,0.4822,https://static.semrush.com/power-pages/media/favicons/epicgames-com-favicon-25c285e0.png
leagueoflegends.com,6,-1,1280598,1.9248,0.5981,https://static.semrush.com/power-pages/media/favicons/leagueoflegends-com-favicon-0cf29ce0.ico
riotgames.com,7,0,1182093,2.735,0.5298,
playstation.com,8,0,931712,3.2446,0.5186,https://static.semrush.com/power-pages/media/favicons/playstation-com-favicon-475f3690.png
ea.com,9,1,835100,3.0196,0.385,https://static.semrush.com/power-pages/media/favicons/ea-com-favicon-43b7cb9e.jpg
lichess.org,10,-1,793805,9.5163,0.1869,https://static.semrush.com/power-pages/media/favicons/lichess-org-favicon-2c4311c2.png
xbox.com,11,0,637742,2.4442,0.5548,https://static.semrush.com/power-pages/media/favicons/xbox-com-favicon-94426c54.jpg
leagueofgraphs.com,12,1,594022,4.6256,0.3589,https://static.semrush.com/power-pages/media/favicons/leagueofgraphs-com-favicon-77dc5c49.png
curseforge.com,13,1,505902,6.0347,0.3398,
op.gg,14,1,501558,3.0472,0.3499,https://static.semrush.com/power-pages/media/favicons/op-gg-favicon-86e59a33.png
nexusmods.com,15,2,490644,10.8967,0.2832,
hltv.org,16,-4,458277,7.2637,0.1868,
rockstargames.com,17,-1,403234,4.2371,0.4226,https://static.semrush.com/power-pages/media/favicons/rockstargames-com-favicon-fab5e81e.png
ign.com,18,1,396470,1.7932,0.6907,https://static.semrush.com/power-pages/media/favicons/ign-com-favicon-8f8dfe3e.ico
gamespot.com,19,2,292513,1.6796,0.6897,https://static.semrush.com/power-pages/media/favicons/gamespot-com-favicon-793fe1ee.png
fextralife.com,20,3,218039,3.936,0.5435,https://static.semrush.com/power-pages/media/favicons/fextralife-com-favicon-bebc4e15.png
