id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
salonkee.be,1,3,700009,1.2766,0.839,,
aroma-zone.com,2,-1,524123,1.864,0.6136,,
iciparisxl.be,3,-1,519296,1.6115,0.7177,,
notino.be,4,-1,427481,5.263,0.503,,
fragrantica.com,5,5,411368,4.8643,0.2736,,
elle.be,6,-1,270126,1.536,0.6477,,
rituals.com,7,-1,263427,2.9146,0.4549,,
yves-rocher.be,8,1,221566,1.7924,0.6317,,
typology.com,9,5,167156,1.4722,0.6941,,
kappersoutlet.com,10,8,133062,14.9685,0.0882,,
compagnie-des-sens.fr,11,2,131833,1.2703,0.8431,,
cynthia.nl,12,-1,131404,1.6429,0.4286,,
di.be,13,-5,131072,2.4971,0.66,,
sephora.fr,14,-2,118823,4.0128,0.4941,,
beaute-test.com,15,1,114323,1.4023,0.812,,
yesstyle.com,16,-9,103684,8.7876,0.2928,,YesStyle
planity.com,17,2,98842,1.4738,0.6768,,
doterra.com,18,0,86276,4.1948,0.3807,,DoTERRA
sebio.be,19,-2,81285,1.4767,0.742,,
fragrantica.fr,20,0,65604,2.7942,0.4132,,
