id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
google.com,1,0,783629570,2.6908,0.5255,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico,Google
youtube.com,2,0,727921657,5.5482,0.3436,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png,YouTube
facebook.com,3,0,123397543,2.6449,0.5461,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico,Facebook
pornhub.com,4,2,84523306,7.9422,0.1733,https://static.semrush.com/power-pages/media/favicons/pornhub-com-favicon-bf5b6c80.ico,Pornhub
protothema.gr,5,0,74886670,2.2761,0.4421,https://static.semrush.com/power-pages/media/favicons/protothema-gr-favicon-076645da.png,ProtoThema
skroutz.gr,6,-2,65946627,3.6975,0.4278,https://static.semrush.com/power-pages/media/favicons/skroutz-gr-favicon-cb19e9ef.png,Skroutz.gr
sport24.gr,7,1,57864993,2.3188,0.4455,https://static.semrush.com/power-pages/media/favicons/www-sport24-gr-favicon-171f019d.png,Sport24
sdna.gr,8,-1,56792143,2.775,0.3962,https://static.semrush.com/power-pages/media/favicons/www-sdna-gr-favicon-2b6fc289.png,SDNA
gazzetta.gr,9,1,50940129,2.7098,0.4178,https://static.semrush.com/power-pages/media/favicons/gazzetta-gr-favicon-613f8a63.png,
google.gr,10,-1,46518396,3.479,0.3495,,Google Greece
pronews.gr,11,1,45753462,2.3899,0.4103,,Pronews
tenies-online.best,12,11,43075814,3.4622,0.5156,,
sport-fm.gr,13,3,38286376,3.2035,0.3657,https://static.semrush.com/power-pages/media/favicons/www-sport-fm-gr-favicon-aac368b3.jpg,Sport-FM
newsit.gr,14,1,38061090,2.3441,0.4458,https://static.semrush.com/power-pages/media/favicons/newsit-gr-favicon-69b994eb.png,
wikipedia.org,15,-4,35820303,1.7542,0.6759,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico,Wikipedia
xvideos.com,16,5,33398100,9.0917,0.1868,,Xvideos
instagram.com,17,-3,33335555,2.1654,0.6801,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png,Instagram
greek-movies.com,18,0,30750842,3.2513,0.3299,,
xnxx.com,19,6,29758760,8.4851,0.1578,,Xnxx
aek365.org,20,-1,28826004,2.8218,0.3951,https://static.semrush.com/power-pages/media/favicons/www-aek365-org-favicon-5edc77df.png,
