id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
doterra.com,1,0,290259,3.345,0.286,,DoTERRA
haar-shop.ch,2,7,254548,2.785,0.6612,,
easycosmetic.ch,3,1,232854,5.0996,0.4561,,
douglas.ch,4,-1,227410,1.9864,0.7447,,
notino.ch,5,0,212928,3.7414,0.5312,,
aroma-zone.com,6,8,149414,1.2064,0.8583,,
impo.ch,7,-1,140618,3.4629,0.4216,,
marionnaud.ch,8,11,78302,1.6163,0.8019,,
fragrantica.com,9,-8,68199,2.1146,0.3179,,
benu.ch,10,10,62477,2.3391,0.7447,,
sephora.com,11,11,60727,1.6801,0.6287,,Sephora
nivea.ch,12,12,57695,1.3156,0.7262,,
cultbeauty.com,13,17,53674,10.0371,0.3919,,
perfecthair.ch,14,11,51458,1.1546,0.861,,
yves-rocher.ch,15,-4,47971,4.4464,0.6483,,
makeup.ch,16,0,47136,1.8777,0.6579,,
yesstyle.com,17,12,46541,8.1709,0.3533,,YesStyle
douglas.de,18,0,44698,1.2226,0.8336,,
beautybay.com,19,0,38963,2.7569,0.6559,,
parfumdreams.ch,20,-7,36049,3.3514,0.5625,,
