id,position,change,visits,pages_per_visit,bounce_rate,favicon
youtube.com,1,0,235316611,4.3737,0.4522,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
twitter.com,2,0,99781934,6.3462,0.4398,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
instagram.com,3,0,75061544,7.9278,0.397,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
wikipedia.org,4,0,67421015,1.5634,0.7802,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
sondakika.com,5,0,28385700,4.0238,0.4452,https://static.semrush.com/power-pages/media/favicons/sondakika-com-favicon-e1d992c2.png
sputniknews.com,6,2,11262348,1.7427,0.7075,https://static.semrush.com/power-pages/media/favicons/sputniknews-com-favicon-9e57a519.png
diyanet.gov.tr,7,-1,10046929,2.5363,0.6685,https://static.semrush.com/power-pages/media/favicons/diyanet-gov-tr-favicon-8a04935d.ico
imdb.com,8,-1,9737102,4.4136,0.4464,https://static.semrush.com/power-pages/media/favicons/imdb-com-favicon-0f70e9b9.png
bbc.com,9,0,8349087,2.3061,0.6144,https://static.semrush.com/power-pages/media/favicons/bbc-com-favicon-65d5fda0.jpg
sport.es,10,4,6031054,3.9451,0.1205,https://static.semrush.com/power-pages/media/favicons/sport-es-favicon-e9c5c800.png
bild.de,11,-1,2316431,3.785,0.2295,https://static.semrush.com/power-pages/media/favicons/bild-de-favicon-91724b11.png
kooora.com,12,0,1739232,4.9391,0.3075,
bbc.co.uk,13,-2,1728694,1.8919,0.641,https://static.semrush.com/power-pages/media/favicons/bbc-co-uk-favicon-4f3b9e56.ico
dw.com,14,-1,1609056,1.8849,0.6218,https://static.semrush.com/power-pages/media/favicons/dw-com-favicon-0fa9f7c7.png
rt.com,15,0,1315159,1.6677,0.6836,https://static.semrush.com/power-pages/media/favicons/rt-com-favicon-a71a5c1a.png
goal.com,16,1,1298238,2.911,0.5241,https://static.semrush.com/power-pages/media/favicons/goal-com-favicon-f02a1ed1.png
theguardian.com,17,-1,1215033,2.5197,0.6157,https://static.semrush.com/power-pages/media/favicons/theguardian-com-favicon-fee5e2d6.png
mundodeportivo.com,18,0,1111570,3.4687,0.274,https://static.semrush.com/power-pages/media/favicons/mundodeportivo-com-favicon-549d5612.png
cnn.com,19,0,954494,2.4539,0.5213,https://static.semrush.com/power-pages/media/favicons/cnn-com-favicon-43177be7.ico
nba.com,20,0,923625,2.9334,0.398,https://static.semrush.com/power-pages/media/favicons/nba-com-favicon-3c2b1489.jpg
