id,position,change,visits,pages_per_visit,bounce_rate,favicon
youtube.com,1,0,215063618,3.2822,0.4974,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
wikipedia.org,2,0,116073575,1.9891,0.6779,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
marca.com,3,0,101358750,3.681,0.4399,https://static.semrush.com/power-pages/media/favicons/marca-com-favicon-f2625cd3.png
elmundo.es,4,0,79357091,2.7296,0.5707,https://static.semrush.com/power-pages/media/favicons/elmundo-es-favicon-c48265e6.png
elpais.com,5,0,77654722,2.5616,0.5699,https://static.semrush.com/power-pages/media/favicons/elpais-com-favicon-27e8106b.png
as.com,6,0,76867891,2.9281,0.4934,
instagram.com,7,0,67324744,4.0197,0.5351,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
twitter.com,8,0,56552849,3.5882,0.4475,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
abc.es,9,0,51177827,2.2714,0.6232,
eltiempo.es,10,0,38872609,2.0203,0.6166,
lavanguardia.com,11,1,34221863,2.5915,0.6282,
20minutos.es,12,-1,33968067,2.7134,0.6182,https://static.semrush.com/power-pages/media/favicons/20minutos-es-favicon-c6fbf50e.png
mundodeportivo.com,13,1,33036529,3.3544,0.5238,https://static.semrush.com/power-pages/media/favicons/mundodeportivo-com-favicon-549d5612.png
elconfidencial.com,14,-1,32864686,2.2859,0.5971,https://static.semrush.com/power-pages/media/favicons/elconfidencial-com-favicon-b6a36c20.ico
elespanol.com,15,0,32712026,1.9951,0.6977,https://static.semrush.com/power-pages/media/favicons/elespanol-com-favicon-c7391be8.ico
telecinco.es,16,0,30205708,2.2286,0.6164,https://static.semrush.com/power-pages/media/favicons/telecinco-es-favicon-f7f6b59b.png
loteriasyapuestas.es,17,8,28498476,3.5653,0.4512,
aemet.es,18,-1,27068813,1.9794,0.6585,https://static.semrush.com/power-pages/media/favicons/aemet-es-favicon-1acd2435.png
sport.es,19,-1,25915823,2.9301,0.4915,https://static.semrush.com/power-pages/media/favicons/sport-es-favicon-e9c5c800.png
okdiario.com,20,-1,24944455,2.0159,0.6305,https://static.semrush.com/power-pages/media/favicons/okdiario-com-favicon-16136aeb.png
