id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
sciencedirect.com,1,0,775528,1.6459,0.7335,,ScienceDirect
elsevier.com,2,0,319147,2.3347,0.5645,https://static.semrush.com/power-pages/media/favicons/elsevier-com-favicon-c0e62f50.png,Elsevier
lse.ac.uk,3,0,275189,2.1505,0.5946,,
wiley.com,4,2,250245,1.8575,0.6313,,John Wiley & Sons
arxiv.org,5,0,247907,1.7208,0.7083,,
overleaf.com,6,1,215688,2.8297,0.3561,,Overleaf
mdpi.com,7,1,134555,1.6728,0.6697,,
openreview.net,8,2,56548,2.4078,0.474,,
scopus.com,9,8,55101,2.2139,0.6099,,
st-andrews.ac.uk,10,3,54225,1.99,0.5122,,
semanticscholar.org,11,4,52828,1.3572,0.7458,,
ncku.edu.tw,12,0,49530,6.35,0.1208,,
doi.org,13,6,48307,1.5383,0.6443,,
orcid.org,14,0,46693,1.3777,0.7388,,
acm.org,15,-4,46119,1.3874,0.813,,
mathworks.cn,16,0,44505,4.0087,0.3665,,
x-mol.com,17,3,43387,1.7301,0.7102,,
space.com,18,-9,42973,1.2454,0.836,,
ddo.jp,19,7,42406,3.0659,0.3407,,
phys.org,20,1,35414,1.5261,0.7469,,
