id,position,change,visits,pages_per_visit,bounce_rate,favicon
commbank.com.au,1,0,16385361,5.5496,0.1685,
xe.com,2,0,2180675,1.7922,0.6593,https://static.semrush.com/power-pages/media/favicons/xe-com-favicon-592e3c52.ico
americanexpress.com,3,0,1422596,3.7456,0.3606,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
westernunion.com,4,0,348394,4.308,0.3703,https://static.semrush.com/power-pages/media/favicons/westernunion-com-favicon-4522e952.png
capitalone.com,5,2,312666,1.4009,0.8799,https://static.semrush.com/power-pages/media/favicons/capitalone-com-favicon-d27e1739.ico
chase.com,6,0,299626,1.2803,0.8562,https://static.semrush.com/power-pages/media/favicons/chase-com-favicon-f6baea91.png
bankofamerica.com,7,-2,255621,2.5186,0.7348,https://static.semrush.com/power-pages/media/favicons/bankofamerica-com-favicon-67af3bbd.png
24h.com.vn,8,1,196021,4.1948,0.2761,https://static.semrush.com/power-pages/media/favicons/24h-com-vn-favicon-80a294e3.png
icicibank.com,9,2,160788,7.6501,0.1418,https://static.semrush.com/power-pages/media/favicons/icicibank-com-favicon-66f813e7.ico
doviz.com,10,15,159904,1.3289,0.7368,https://static.semrush.com/power-pages/media/favicons/doviz-com-favicon-1f26d085.ico
wellsfargo.com,11,-1,123926,2.1723,0.6573,https://static.semrush.com/power-pages/media/favicons/wellsfargo-com-favicon-405fc754.png
citi.com,12,0,88064,1.7593,0.7722,https://static.semrush.com/power-pages/media/favicons/citi-com-favicon-5c529d13.ico
hdfcbank.com,13,0,83078,5.0769,0.2205,https://static.semrush.com/power-pages/media/favicons/hdfcbank-com-favicon-ecce88e4.ico
mynet.com,14,-6,64343,5.6649,0.0929,https://static.semrush.com/power-pages/media/favicons/mynet-com-favicon-53964d57.png
onlinesbi.com,15,1,63558,8.9015,0.26,
thanhnien.vn,16,-2,61009,2.916,0.3416,https://static.semrush.com/power-pages/media/favicons/thanhnien-vn-favicon-51707a2e.png
mastercard.com,17,-2,57621,2.5079,0.6012,
klikbca.com,18,0,49298,14.2315,0.0919,
maybank2u.com.my,19,2,44007,4.3873,0.3846,
billdesk.com,20,-1,39387,2.4861,0.439,
