id,position,change,visits,pages_per_visit,bounce_rate,favicon
google.com,1,0,127518852,5.2725,0.3516,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico
facebook.com,2,0,43985220,6.1331,0.3464,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
sapo.pt,3,1,38112859,3.3794,0.5435,
youtube.com,4,-1,34635999,3.7459,0.4697,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
google.pt,5,0,23457422,5.6662,0.3323,
abola.pt,6,0,20895436,4.0206,0.4647,https://static.semrush.com/power-pages/media/favicons/abola-pt-favicon-b54746cf.png
noticiasaominuto.com,7,0,20153507,1.754,0.6657,https://static.semrush.com/power-pages/media/favicons/noticiasaominuto-com-favicon-b6d6c16d.png
wikipedia.org,8,0,17793531,1.9284,0.682,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
record.pt,9,0,13357590,3.5286,0.501,https://static.semrush.com/power-pages/media/favicons/www-record-pt-favicon-d2a35318.png
iol.pt,10,0,11569198,2.1848,0.6254,https://static.semrush.com/power-pages/media/favicons/www-iol-pt-favicon-cabb136e.ico
olx.pt,11,0,11242608,6.313,0.3566,https://static.semrush.com/power-pages/media/favicons/www-olx-pt-favicon-7f518bc7.ico
cmjornal.pt,12,0,10584955,2.2465,0.6311,https://static.semrush.com/power-pages/media/favicons/www-cmjornal-pt-favicon-b87940fa.png
live.com,13,0,10462571,4.3268,0.2759,
instagram.com,14,0,9056837,4.8096,0.4972,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
xvideos.com,15,0,9043923,8.9901,0.2796,
ipma.pt,16,0,9034684,2.071,0.4852,
pornhub.com,17,0,8105548,8.2214,0.1774,https://static.semrush.com/power-pages/media/favicons/pornhub-com-favicon-bf5b6c80.ico
ojogo.pt,18,2,6993225,2.654,0.555,https://static.semrush.com/power-pages/media/favicons/www-ojogo-pt-favicon-019c7956.png
jn.pt,19,0,6911421,2.1554,0.666,https://static.semrush.com/power-pages/media/favicons/www-jn-pt-favicon-86677be4.png
blogspot.com,20,2,6869688,2.1637,0.6364,
