id,position,change,visits,pages_per_visit,bounce_rate,favicon
facebook.com,1,0,219434129,5.2867,0.3671,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
youtube.com,2,0,183198030,3.2416,0.531,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
pornhub.com,3,0,51358462,8.3249,0.2052,https://static.semrush.com/power-pages/media/favicons/pornhub-com-favicon-bf5b6c80.ico
instagram.com,4,0,46272084,3.9347,0.5536,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
lequipe.fr,5,0,40025284,2.7862,0.5697,https://static.semrush.com/power-pages/media/favicons/lequipe-fr-favicon-87916997.png
actu.fr,6,0,36443867,1.3531,0.8012,https://static.semrush.com/power-pages/media/favicons/actu-fr-favicon-8e61a8a1.png
netflix.com,7,0,31757367,1.8285,0.6694,https://static.semrush.com/power-pages/media/favicons/netflix-com-favicon-41b45fdc.ico
tf1.fr,8,0,30648035,1.934,0.6712,https://static.semrush.com/power-pages/media/favicons/tf1-fr-favicon-d2784613.png
allocine.fr,9,0,28665413,2.494,0.5934,https://static.semrush.com/power-pages/media/favicons/allocine-fr-favicon-f5af921f.ico
twitch.tv,10,0,26796511,2.2581,0.5884,https://static.semrush.com/power-pages/media/favicons/twitch-tv-favicon-d6025c14.png
booking.com,11,0,17006545,4.2633,0.4773,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico
fandom.com,12,0,13915210,3.1906,0.5669,https://static.semrush.com/power-pages/media/favicons/fandom-com-favicon-333b1223.png
dailymotion.com,13,0,13438499,2.1822,0.6854,
sputniknews.com,14,0,10646709,1.5546,0.7323,https://static.semrush.com/power-pages/media/favicons/sputniknews-com-favicon-9e57a519.png
canva.com,15,1,8131327,4.9814,0.291,
badoo.com,16,-1,7936382,11.7661,0.3196,https://static.semrush.com/power-pages/media/favicons/badoo-com-favicon-042c9997.ico
tiktok.com,17,0,7010617,2.7361,0.5084,https://static.semrush.com/power-pages/media/favicons/tiktok-com-favicon-3776ce2f.png
adobe.com,18,0,5132557,1.8605,0.7163,https://static.semrush.com/power-pages/media/favicons/adobe-com-favicon-9940bec6.png
discord.com,19,0,5045256,1.9193,0.6028,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
spotify.com,20,0,4779591,2.8273,0.5254,https://static.semrush.com/power-pages/media/favicons/spotify-com-favicon-ff2831d2.png
