id,position,change,visits,pages_per_visit,bounce_rate,favicon
google.com,1,0,534069855,5.3316,0.3508,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico
facebook.com,2,0,298645084,7.4281,0.3395,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
youtube.com,3,0,133472700,3.5633,0.4906,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
mercadolibre.com.ar,4,0,129083279,7.4288,0.2993,https://static.semrush.com/power-pages/media/favicons/mercadolibre-com-ar-favicon-f32ae42b.png
infobae.com,5,0,119193198,3.402,0.5825,https://static.semrush.com/power-pages/media/favicons/infobae-com-favicon-b84e1681.png
instagram.com,6,0,78441700,5.2597,0.486,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
xvideos.com,7,0,76407178,8.1003,0.2357,
clarin.com,8,0,63937751,2.4859,0.662,
wikipedia.org,9,0,59884885,1.8783,0.6965,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
ole.com.ar,10,0,46380025,2.8693,0.5834,
google.com.ar,11,1,45168211,5.7542,0.3419,
lanacion.com.ar,12,-1,44818371,3.1192,0.6055,https://static.semrush.com/power-pages/media/favicons/lanacion-com-ar-favicon-3ae9c7b0.ico
twitter.com,13,1,39358691,4.7689,0.4474,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
whatsapp.com,14,-1,34134921,1.8219,0.672,
perfil.com,15,0,30972814,2.1233,0.5336,https://static.semrush.com/power-pages/media/favicons/perfil-com-favicon-827a83ec.png
cienradios.com,16,1,29247643,1.6543,0.7358,https://static.semrush.com/power-pages/media/favicons/cienradios-com-favicon-74ab0a0c.ico
live.com,17,-1,26534140,4.2867,0.2556,
pornhub.com,18,2,22882780,7.3161,0.22,https://static.semrush.com/power-pages/media/favicons/pornhub-com-favicon-bf5b6c80.ico
argentina.gob.ar,19,0,21928644,2.5656,0.5509,https://static.semrush.com/power-pages/media/favicons/argentina-gob-ar-favicon-4cecbc6f.png
tycsports.com,20,-2,19794924,2.8498,0.6502,https://static.semrush.com/power-pages/media/favicons/www-tycsports-com-favicon-e8428558.ico
