id,position,change,visits,pages_per_visit,bounce_rate,favicon
mayoclinic.org,1,0,7346941,1.2236,0.8455,
medlineplus.gov,2,0,6289200,1.2445,0.8564,
nih.gov,3,0,3030271,3.1585,0.6695,https://static.semrush.com/power-pages/media/favicons/nih-gov-favicon-6c30e540.ico
elsevier.es,4,0,2026790,1.294,0.8471,https://static.semrush.com/power-pages/media/favicons/elsevier-es-favicon-bd1d330b.svg
cdc.gov,5,1,1961414,1.3782,0.8152,https://static.semrush.com/power-pages/media/favicons/cdc-gov-favicon-8f23f529.ico
msdmanuals.com,6,-1,1886368,1.3474,0.7997,https://static.semrush.com/power-pages/media/favicons/msdmanuals-com-favicon-8a33a4cf.ico
kidshealth.org,7,0,1318145,1.1332,0.8991,https://static.semrush.com/power-pages/media/favicons/www-kidshealth-org-favicon-dac52115.png
healthline.com,8,0,957786,1.6973,0.7767,
tuasaude.com,9,2,909291,1.3921,0.8278,https://static.semrush.com/power-pages/media/favicons/tuasaude-com-favicon-ba5118b9.ico
cancer.org,10,-1,832911,1.5033,0.7994,https://static.semrush.com/power-pages/media/favicons/www-cancer-org-favicon-24c4a1be.ico
medicalnewstoday.com,11,-1,788049,1.2652,0.8562,https://static.semrush.com/power-pages/media/favicons/medicalnewstoday-com-favicon-28e75580.png
babycenter.com,12,0,722074,2.097,0.7169,https://static.semrush.com/power-pages/media/favicons/www-babycenter-com-favicon-ec1d7388.png
cancer.gov,13,0,622449,1.2787,0.8487,https://static.semrush.com/power-pages/media/favicons/www-cancer-gov-favicon-7199aca8.png
who.int,14,0,542969,1.658,0.7741,https://static.semrush.com/power-pages/media/favicons/who-int-favicon-031d7a3d.ico
plannedparenthood.org,15,0,473756,1.3327,0.8185,https://static.semrush.com/power-pages/media/favicons/www-plannedparenthood-org-favicon-3b5ca1a1.jpg
cigna.com,16,2,322314,1.1841,0.8859,https://static.semrush.com/power-pages/media/favicons/cigna-com-favicon-c87d9fca.ico
drugs.com,17,-1,305725,1.4894,0.7381,https://static.semrush.com/power-pages/media/favicons/drugs-com-favicon-27cb02f1.png
webmd.com,18,1,275469,1.4567,0.6905,
aarp.org,19,-2,235251,1.3854,0.7987,https://static.semrush.com/power-pages/media/favicons/www-aarp-org-favicon-0378cc7a.png
fda.gov,20,1,233298,1.3576,0.8234,https://static.semrush.com/power-pages/media/favicons/www-fda-gov-favicon-8376efa8.ico
