id,position,change,visits,pages_per_visit,bounce_rate,favicon
office.com,1,0,2930660,2.1982,0.5638,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
paypal.com,2,1,1138662,4.8249,0.3243,https://static.semrush.com/power-pages/media/favicons/paypal-com-favicon-ed31bc43.png
canva.com,3,-1,987620,4.0194,0.2738,
wordpress.com,4,2,889061,1.946,0.6906,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
stackoverflow.com,5,0,811853,1.3782,0.812,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
wetransfer.com,6,1,787618,2.1672,0.5274,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
zoom.us,7,-3,738353,2.5923,0.4518,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico
discord.com,8,1,714666,1.943,0.5812,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
github.com,9,-1,707604,2.9601,0.5526,https://static.semrush.com/power-pages/media/favicons/github-com-favicon-346e0947.png
adobe.com,10,0,501801,2.1207,0.619,https://static.semrush.com/power-pages/media/favicons/adobe-com-favicon-9940bec6.png
uptodown.com,11,3,494951,2.1675,0.4612,https://static.semrush.com/power-pages/media/favicons/uptodown-com-favicon-55d57fe9.ico
medium.com,12,0,453332,1.4491,0.7707,https://static.semrush.com/power-pages/media/favicons/medium-com-favicon-18758d01.png
mediafire.com,13,0,399532,2.2491,0.5695,
messenger.com,14,1,349831,1.6564,0.6642,https://static.semrush.com/power-pages/media/favicons/messenger-com-favicon-d2850d31.ico
trello.com,15,-4,334325,1.6012,0.658,https://static.semrush.com/power-pages/media/favicons/trello-com-favicon-18746ed5.png
dropbox.com,16,0,278162,2.7165,0.5689,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
imgur.com,17,0,253207,2.794,0.4724,https://static.semrush.com/power-pages/media/favicons/imgur-com-favicon-c0c62393.png
clarizen.com,18,0,230350,5.52,0.46,https://static.semrush.com/power-pages/media/favicons/clarizen-com-favicon-819050eb.ico
azure.com,19,4,219828,2.8587,0.3818,https://static.semrush.com/power-pages/media/favicons/azure-com-favicon-4a04df31.png
weebly.com,20,2,218915,1.9977,0.7028,
