id,position,change,visits,pages_per_visit,bounce_rate,favicon
office.com,1,0,10114166,2.0206,0.5999,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
wordpress.com,2,0,8120456,2.0306,0.7084,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
canva.com,3,0,6525472,4.3381,0.2509,
paypal.com,4,0,6089647,4.5551,0.3164,https://static.semrush.com/power-pages/media/favicons/paypal-com-favicon-ed31bc43.png
stackoverflow.com,5,0,5247358,1.3268,0.8237,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
wetransfer.com,6,1,4332242,2.124,0.5207,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
zoom.us,7,-1,3615367,2.9742,0.389,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico
telegram.org,8,1,3474479,1.6993,0.6346,
github.com,9,-1,3459252,3.1164,0.5581,https://static.semrush.com/power-pages/media/favicons/github-com-favicon-346e0947.png
mediafire.com,10,2,2633684,2.2309,0.6059,
adobe.com,11,-1,2629013,2.3786,0.5663,https://static.semrush.com/power-pages/media/favicons/adobe-com-favicon-9940bec6.png
ilovepdf.com,12,-1,2314006,3.8614,0.1618,https://static.semrush.com/power-pages/media/favicons/ilovepdf-com-favicon-e7f31a42.png
discord.com,13,2,2257481,1.8624,0.5732,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
dropbox.com,14,-1,2176910,3.1538,0.5281,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
medium.com,15,-1,1934275,1.4765,0.7731,https://static.semrush.com/power-pages/media/favicons/medium-com-favicon-18758d01.png
uptodown.com,16,0,1718704,2.1101,0.481,https://static.semrush.com/power-pages/media/favicons/uptodown-com-favicon-55d57fe9.ico
softonic.com,17,1,1500107,2.6801,0.4901,https://static.semrush.com/power-pages/media/favicons/softonic-com-favicon-259c9304.png
mozilla.org,18,1,1386040,1.4973,0.748,https://static.semrush.com/power-pages/media/favicons/mozilla-org-favicon-2af054fe.png
imgur.com,19,3,1292930,2.1441,0.6185,https://static.semrush.com/power-pages/media/favicons/imgur-com-favicon-c0c62393.png
trello.com,20,-3,1287988,1.7325,0.641,https://static.semrush.com/power-pages/media/favicons/trello-com-favicon-18746ed5.png
