id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
shopee.sg,1,0,23439023,2.3717,0.6231,https://static.semrush.com/power-pages/media/favicons/shopee-sg-favicon-c5618c85.ico,Shopee Singapore
amazon.sg,2,4,4614006,4.1214,0.485,,
lazada.sg,3,1,4440644,4.8321,0.4264,,
shp.ee,4,6,3590892,1.4985,0.7617,,
aliexpress.com,5,-2,3346666,2.9996,0.6982,,AliExpress
fairprice.com.sg,6,7,3234006,2.0226,0.6522,,
samsung.com,7,2,2844441,2.63,0.6626,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png,Samsung
mangasee123.com,8,-6,2836336,4.0922,0.4043,,
shopee.com.my,9,-1,1953409,2.5535,0.5965,https://static.semrush.com/power-pages/media/favicons/shopee-com-my-favicon-c5618c85.ico,Shopee Malaysia
carousell.com,10,0,1375123,1.7888,0.7492,,
mandarake.co.jp,11,0,1320058,14.1363,0.1484,,
mtlnovel.com,12,2,1260027,58.8787,0.1499,,
duellinksmeta.com,13,0,1251456,1.4174,0.761,,
etsy.com,14,10,1232404,4.808,0.5304,https://static.semrush.com/power-pages/media/favicons/etsy-com-favicon-334646ad.ico,Etsy
uniqlo.com,15,12,1223279,2.8691,0.5295,,UNIQLO
ebay.com,16,6,1222653,4.8874,0.5168,https://static.semrush.com/power-pages/media/favicons/ebay-com-favicon-67c7209c.png,eBay
amzn.to,17,0,1155464,1.0,1.0,,
pricecharting.com,18,0,1057433,7.147,0.1793,,
ikea.com,19,6,1052419,3.5025,0.4768,,IKEA
singpromos.com,20,1,1052272,2.1314,0.6167,,
