id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
israelpost.co.il,1,0,8268605,1.6502,0.7096,,Israel Postal Company
rail.co.il,2,0,2067557,1.409,0.7389,,
egged.co.il,3,2,741996,1.7989,0.6142,,
gett.com,4,2,450272,1.8389,0.6436,,
parcelsapp.com,5,8,426246,1.2707,0.7682,https://static.semrush.com/power-pages/media/favicons/parcelsapp-com-favicon-3bfec6c8.png,
ravkavonline.co.il,6,-3,420835,1.987,0.6194,,
dhl.com,7,-3,354307,3.4133,0.382,,DHL
17track.net,8,-1,344702,2.7617,0.3187,https://static.semrush.com/power-pages/media/favicons/17track-net-favicon-1b4f9a6e.png,17TRACK
ship.co.il,9,-1,329221,1.7932,0.4321,,
orian.com,10,0,311486,1.6201,0.7316,,
bus.gov.il,11,1,251851,1.352,0.8622,,
fedex.com,12,-3,237962,2.1146,0.5833,,FedEx
ups.com,13,3,203041,4.0799,0.5147,,United Parcel Service
pickpackage.com,14,1,186789,1.2221,0.8819,,
usps.com,15,-4,178309,1.6064,0.7254,,USPS
moovit.com,16,7,110720,1.3157,0.6892,,
cainiao.com,17,-3,105649,1.4468,0.7215,,Cainiao
dhl.de,18,6,102451,4.0874,0.2879,https://static.semrush.com/power-pages/media/favicons/dhl-de-favicon-efc54628.png,
express.dhl,19,-2,97859,3.5163,0.2776,,DHL Express
apgecommerce.com,20,0,93437,1.6329,0.6557,,
