id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
hotmart.com,1,0,51684222,2.5631,0.5745,https://static.semrush.com/power-pages/media/favicons/hotmart-com-favicon-4c66673d.png,Hotmart
linktr.ee,2,0,40869737,1.3064,0.818,https://static.semrush.com/power-pages/media/favicons/linktr-ee-favicon-29afac0e.png,Linktree
blogger.com,3,0,21804518,1.6702,0.7475,,
eduzz.com,4,0,8071023,1.7027,0.7286,,
cutt.ly,5,0,7059137,1.2629,0.8201,,Cuttly
storysaver.net,6,1,3793356,1.1378,0.8868,,
nuvemshop.com.br,7,-1,3299573,1.8965,0.6605,,
g.page,8,1,3115310,1.1227,0.9031,,
yampi.com.br,9,2,2828782,2.722,0.5577,,Yampi
kochava.com,10,11,2405121,1.1703,0.9494,,
wa.link,11,5,2301060,1.2091,0.9052,,
rockcontent.com,12,2,2160070,1.2444,0.8475,https://static.semrush.com/power-pages/media/favicons/rockcontent-com-favicon-357c8425.png,Rock Content
clipchamp.com,13,2,2122874,2.1181,0.559,,
manychat.com,14,13,2083549,1.9633,0.6535,,
encurtador.com.br,15,5,2008967,1.406,0.7681,,
myfonts.com,16,7,1784609,1.9032,0.5378,,
monetizze.com.br,17,1,1783913,2.2089,0.6766,,
fb.com,18,-8,1752657,1.1206,0.8878,https://static.semrush.com/power-pages/media/favicons/fb-com-favicon-d2850d31.ico,
rdstation.com,19,3,1697502,6.9554,0.4878,,
vendizap.com,20,0,1516946,2.0424,0.4506,,
