id,position,change,visits,pages_per_visit,bounce_rate,favicon
idealista.pt,1,0,3684424,6.1744,0.4806,
leboncoin.fr,2,0,108497,5.8161,0.4505,
rightmove.co.uk,3,3,82928,8.7409,0.2941,https://static.semrush.com/power-pages/media/favicons/rightmove-co-uk-favicon-90d305af.png
idealista.com,4,0,64755,5.4384,0.4639,
craigslist.org,5,0,53351,1.8896,0.8307,https://static.semrush.com/power-pages/media/favicons/craigslist-org-favicon-c30bf3a9.ico
seloger.com,6,6,44995,3.8681,0.5422,
vrbo.com,7,4,40695,6.2982,0.3333,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
zillow.com,8,0,36618,2.199,0.6447,
zoopla.co.uk,9,1,32237,5.4197,0.4088,https://static.semrush.com/power-pages/media/favicons/zoopla-co-uk-favicon-bb48e93e.png
spokeo.com,10,-7,20669,29.2608,0.1923,
funda.nl,11,-4,18903,14.2278,0.2581,https://static.semrush.com/power-pages/media/favicons/funda-nl-favicon-b28102b9.png
airbnb.fr,12,1,15792,6.324,0.4634,https://static.semrush.com/power-pages/media/favicons/www-airbnb-fr-favicon-31ed5c40.png
fotocasa.es,13,3,12975,3.4966,0.5109,
airbnb.co.uk,14,-5,12170,4.1197,0.6021,https://static.semrush.com/power-pages/media/favicons/www-airbnb-co-uk-favicon-31ed5c40.png
onthemarket.com,15,7,10955,2.3377,0.6401,
immobiliare.it,16,10,9720,5.5,0.25,https://static.semrush.com/power-pages/media/favicons/immobiliare-it-favicon-a9367fd2.png
vivareal.com.br,17,4,8021,2.9,0.6,
realestate.com.au,18,-4,7656,2.2143,0.2857,https://static.semrush.com/power-pages/media/favicons/realestate-com-au-favicon-a713df81.png
realtyincome.com,19,0,6615,1.8,0.6,https://static.semrush.com/power-pages/media/favicons/realtyincome-com-favicon-4f0a5bd2.ico
immobilienscout24.de,20,-5,5534,3.4896,0.297,https://static.semrush.com/power-pages/media/favicons/immobilienscout24-de-favicon-ff8875aa.ico
