id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
indeed.com,1,0,678918,2.7806,0.5407,https://static.semrush.com/power-pages/media/favicons/indeed-com-favicon-121a0618.ico,
jooble.org,2,0,370916,2.2997,0.4769,https://static.semrush.com/power-pages/media/favicons/jooble-org-favicon-7abfd684.png,Jooble
16personalities.com,3,4,77356,2.1909,0.5052,,
smartrecruiters.com,4,0,76460,1.9452,0.5536,,
talent.com,5,-2,72566,1.7473,0.661,,
jobrapido.com,6,2,51819,1.8305,0.6471,,
umantis.com,7,5,40360,2.7357,0.5651,,
lebenslauf.com,8,1,36430,1.7746,0.4446,,
lebenslaufdesigns.de,9,2,28029,1.2343,0.795,,
unterland.jobs,10,0,26911,5.3851,0.1529,,
hrworks.de,11,18,24740,1.0996,0.9668,,
talentry.com,12,-2,22875,1.6462,0.4598,,
resume.io,13,0,19466,3.3492,0.2531,,
isg.com,14,-9,18711,1.9779,0.5798,,
remote.com,15,6,18531,1.778,0.2725,,
bamboohr.com,16,-10,18228,2.4225,0.3643,,
leapsome.com,17,0,17898,1.1376,0.8624,,
jobsora.com,18,0,17560,2.3083,0.5296,,
tabellarischer-lebenslauf.net,19,0,16001,2.246,0.4723,,
infojobs.net,20,0,15634,2.0414,0.4237,,InfoJobs
