id,position,change,visits,pages_per_visit,bounce_rate,favicon
my-personaltrainer.it,1,0,23450950,1.5526,0.7341,https://static.semrush.com/power-pages/media/favicons/my-personaltrainer-it-favicon-bbeb14b9.png
msdmanuals.com,2,0,5094579,1.4245,0.7774,https://static.semrush.com/power-pages/media/favicons/msdmanuals-com-favicon-8a33a4cf.ico
salute.gov.it,3,0,4671039,1.8459,0.6611,https://static.semrush.com/power-pages/media/favicons/www-salute-gov-it-favicon-75b2c449.ico
nih.gov,4,0,1676577,3.0894,0.6103,https://static.semrush.com/power-pages/media/favicons/nih-gov-favicon-6c30e540.ico
healthline.com,5,0,354613,1.6587,0.7803,
medtronic.com,6,0,278347,1.6797,0.8072,https://static.semrush.com/power-pages/media/favicons/medtronic-com-favicon-625dffed.ico
cdc.gov,7,0,205649,1.9953,0.6456,https://static.semrush.com/power-pages/media/favicons/cdc-gov-favicon-8f23f529.ico
harvard.edu,8,0,193257,1.8396,0.7074,https://static.semrush.com/power-pages/media/favicons/harvard-edu-favicon-8e03c54f.jpg
webmd.com,9,1,190869,1.5049,0.6894,
mayoclinic.org,10,2,171835,1.268,0.8433,
who.int,11,0,162698,2.1184,0.6281,https://static.semrush.com/power-pages/media/favicons/who-int-favicon-031d7a3d.ico
medicalnewstoday.com,12,2,144726,1.4651,0.7943,https://static.semrush.com/power-pages/media/favicons/medicalnewstoday-com-favicon-28e75580.png
bmj.com,13,-4,130158,1.6886,0.7416,https://static.semrush.com/power-pages/media/favicons/www-bmj-com-favicon-7698d6b6.ico
medscape.com,14,4,126021,2.9077,0.4493,https://static.semrush.com/power-pages/media/favicons/medscape-com-favicon-d7be632c.ico
medlineplus.gov,15,0,117939,1.2347,0.849,
fda.gov,16,8,114159,1.5149,0.7547,https://static.semrush.com/power-pages/media/favicons/www-fda-gov-favicon-8376efa8.ico
radiopaedia.org,17,0,113198,3.0082,0.5498,https://static.semrush.com/power-pages/media/favicons/radiopaedia-org-favicon-eb233a29.png
uptodate.com,18,-2,100951,3.744,0.521,https://static.semrush.com/power-pages/media/favicons/uptodate-com-favicon-151031dd.jpg
verywellmind.com,19,2,89701,1.6243,0.8712,https://static.semrush.com/power-pages/media/favicons/www-verywellmind-com-favicon-517d3433.png
www.nhs.uk,20,7,89043,4.1758,0.6,https://static.semrush.com/power-pages/media/favicons/www-nhs-uk-favicon-43924bfe.png
