id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
ojk.go.id,1,0,7588354,2.809,0.5523,,
mandirikartukredit.com,2,0,3960898,1.2469,0.8521,,
linkaja.id,3,1,2896034,1.6434,0.5185,,
prudential.co.id,4,-1,1402958,1.3301,0.882,,
aia-financial.co.id,5,1,1337895,2.3204,0.4223,,
allianz.co.id,6,-1,1200698,1.8481,0.5804,,
mutualofomaha.com,7,0,1028032,2.6875,0.4375,,
cekaja.com,8,0,887618,1.6131,0.8033,,
axa-mandiri.co.id,9,17,688668,1.5749,0.8554,,
rey.id,10,4,642072,1.0395,0.9615,,
taspen.co.id,11,-1,610754,1.853,0.6095,,
axa.co.id,12,6,531163,1.3898,0.8473,,
ciputralife.com,13,10,416707,1.6546,0.6553,,
manulife.co.id,14,2,390023,2.334,0.4837,,
menit.co.id,15,-4,386595,1.9972,0.3352,,
tanamduit.com,16,0,346190,1.2129,0.7983,,
qoala.app,17,-5,261133,1.0637,0.9387,,
bni-life.co.id,18,11,251859,1.3994,0.6761,,
iciciprulife.com,19,0,219655,1.9238,0.5319,,
asuransiastra.com,20,0,203267,1.2544,0.9262,,
