id,position,change,visits,pages_per_visit,bounce_rate,favicon
office.com,1,0,32313377,2.3995,0.5161,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
paypal.com,2,2,13819455,4.3764,0.3148,https://static.semrush.com/power-pages/media/favicons/paypal-com-favicon-ed31bc43.png
imgur.com,3,2,13217015,3.6429,0.4231,https://static.semrush.com/power-pages/media/favicons/imgur-com-favicon-c0c62393.png
zoom.us,4,-2,13181969,2.7106,0.4131,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico
stackoverflow.com,5,-2,11831032,1.3247,0.8237,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
discord.com,6,1,11812033,1.8865,0.5987,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
github.com,7,-1,10539266,3.0242,0.5344,https://static.semrush.com/power-pages/media/favicons/github-com-favicon-346e0947.png
wordpress.com,8,0,7556691,1.9873,0.6885,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
stackexchange.com,9,0,6431161,1.3381,0.8546,https://static.semrush.com/power-pages/media/favicons/stackexchange-com-favicon-52965f0b.ico
medium.com,10,0,5278794,1.4598,0.7848,https://static.semrush.com/power-pages/media/favicons/medium-com-favicon-18758d01.png
adobe.com,11,1,4615295,2.0956,0.6784,https://static.semrush.com/power-pages/media/favicons/adobe-com-favicon-9940bec6.png
messenger.com,12,-1,4513698,2.1952,0.5891,https://static.semrush.com/power-pages/media/favicons/messenger-com-favicon-d2850d31.ico
dropbox.com,13,0,3872376,3.0295,0.5397,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
intuit.com,14,2,3174172,3.2158,0.3857,https://static.semrush.com/power-pages/media/favicons/intuit-com-favicon-a1590386.png
canva.com,15,0,3142951,4.1889,0.3045,
salesforce.com,16,-2,2984234,3.7611,0.4986,https://static.semrush.com/power-pages/media/favicons/salesforce-com-favicon-ccda8df0.ico
mozilla.org,17,1,2922144,1.615,0.7497,https://static.semrush.com/power-pages/media/favicons/mozilla-org-favicon-2af054fe.png
shopify.com,18,2,2846755,2.828,0.5643,https://static.semrush.com/power-pages/media/favicons/shopify-com-favicon-4243a4e2.jpg
w3schools.com,19,-2,2347167,2.7528,0.6164,
skype.com,20,0,2193839,2.0507,0.6385,
