id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
booking.com,1,0,30586824,3.2556,0.5117,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico,Booking.com
latamairlines.com,2,1,21352893,2.7337,0.5086,,
airbnb.com.br,3,-1,18475611,2.8261,0.6139,,
tripadvisor.com.br,4,0,14390395,1.6309,0.7095,,Tripadvisor Brazil
clickbus.com.br,5,1,11636283,2.4201,0.4616,,ClickBus BR
voegol.com.br,6,2,11561232,2.5675,0.4563,,
voeazul.com.br,7,-2,11011018,1.8652,0.6329,,
localiza.com,8,3,10125644,1.8799,0.6279,,
decolar.com,9,-2,9624437,3.2067,0.4599,,Decolar
melhoresdestinos.com.br,10,-1,8659430,1.3902,0.7841,,
skyscanner.com.br,11,1,6634897,2.7442,0.4994,,
queropassagem.com.br,12,1,6260096,2.2149,0.5491,,
aeroin.net,13,-3,5686425,2.0358,0.3088,,
blablacar.com.br,14,3,4607804,1.8932,0.6342,,
smiles.com.br,15,-1,4458952,3.6659,0.4307,,
surf-forecast.com,16,0,4439198,1.3967,0.7277,,
buser.com.br,17,-1,3849122,1.5053,0.7397,,Buser
kayak.com.br,18,-3,3823062,2.1907,0.5235,,
latam.com,19,0,3769469,1.7814,0.6093,,
flightradar24.com,20,4,3721751,2.2233,0.6417,,
