id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
esdnevnik.rs,1,0,4690971,6.4054,0.3626,,
bg.ac.rs,2,0,3268381,3.6673,0.441,,
live.com,3,0,1759986,3.3037,0.2966,,
office.com,4,1,1280576,2.3996,0.5362,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico,SmartSystem
microsoftonline.com,5,-1,1137020,2.1842,0.4767,,
123moviesfree.net,6,9,568068,2.8317,0.3751,,
zoom.us,7,3,563871,2.1487,0.5068,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico,Zoom
ni.ac.rs,8,-2,546530,2.8715,0.3694,,
google.co.uk,9,2,468248,2.8435,0.3218,,Google UK
staznaci.com,10,2,434719,1.1947,0.8935,,
filmclub.tv,11,2,417378,1.6555,0.685,,
zelenaucionica.com,12,-3,341292,1.5444,0.7631,,
academia.edu,13,4,318068,1.7278,0.71,https://static.semrush.com/power-pages/media/favicons/academia-edu-favicon-70ba56d7.png,Academia.edu
nsz.gov.rs,14,2,315250,2.5152,0.5068,,
kg.ac.rs,15,-8,311079,3.3969,0.4594,,
edukacija.rs,16,5,298203,2.2117,0.592,,
getadblock.com,17,0,281060,1.1299,0.8828,,AdBlock
metropolitan.ac.rs,18,0,271271,2.3612,0.44,,
quillbot.com,19,11,266435,1.2957,0.758,,QuillBot
cobiss.net,20,8,249094,2.4632,0.5279,,
