id,position,change,visits,pages_per_visit,bounce_rate,favicon
filmaffinity.com,1,1,23859808,4.087,0.5017,https://static.semrush.com/power-pages/media/favicons/filmaffinity-com-favicon-cee0ee7e.png
netflix.com,2,-1,20390943,1.7851,0.6885,https://static.semrush.com/power-pages/media/favicons/netflix-com-favicon-41b45fdc.ico
msn.com,3,0,16090843,2.4771,0.6771,https://static.semrush.com/power-pages/media/favicons/msn-com-favicon-84cc977d.ico
animeflv.net,4,1,12196436,4.2467,0.3617,https://static.semrush.com/power-pages/media/favicons/animeflv-net-favicon-388b6463.ico
bing.com,5,-1,9721552,4.5597,0.4416,
disneyplus.com,6,0,5828416,2.2846,0.4421,https://static.semrush.com/power-pages/media/favicons/disneyplus-com-favicon-470cfd62.png
hbomax.com,7,0,5225727,1.5515,0.6893,https://static.semrush.com/power-pages/media/favicons/hbomax-com-favicon-97481bf8.ico
spotify.com,8,0,5110624,2.439,0.5341,https://static.semrush.com/power-pages/media/favicons/spotify-com-favicon-ff2831d2.png
dailymotion.com,9,0,4804089,2.2876,0.6417,
primevideo.com,10,0,3063797,1.6387,0.7408,https://static.semrush.com/power-pages/media/favicons/primevideo-com-favicon-7e8458b9.png
cuevana3.io,11,3,2778447,3.9661,0.3634,https://static.semrush.com/power-pages/media/favicons/cuevana3-io-favicon-5689c977.png
change.org,12,1,2768132,2.3561,0.5117,
fubo.tv,13,2,2540650,1.2008,0.8657,https://static.semrush.com/power-pages/media/favicons/fubo-tv-favicon-da985017.ico
discogs.com,14,-3,2474454,11.1447,0.3603,https://static.semrush.com/power-pages/media/favicons/discogs-com-favicon-bcb37f5d.png
vimeo.com,15,-3,2400698,3.8353,0.5341,https://static.semrush.com/power-pages/media/favicons/vimeo-com-favicon-c9d54cfe.png
archiveofourown.org,16,0,2015676,7.1557,0.3137,https://static.semrush.com/power-pages/media/favicons/archiveofourown-org-favicon-36c35925.ico
letras.com,17,1,1775922,1.3226,0.8318,https://static.semrush.com/power-pages/media/favicons/www-letras-com-favicon-fc305205.png
wattpad.com,18,-1,1735395,5.1919,0.4727,
justwatch.com,19,1,1659008,1.6222,0.7399,https://static.semrush.com/power-pages/media/favicons/www-justwatch-com-favicon-f8c7c1f9.ico
amazon.co.uk,20,-1,1625698,5.3013,0.4708,https://static.semrush.com/power-pages/media/favicons/amazon-co-uk-favicon-ca6619b8.ico
