id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
marksandspencer.com,1,1,14893356,3.7711,0.4686,https://static.semrush.com/power-pages/media/favicons/marksandspencer-com-favicon-282e4c33.ico,Marks & Spencer
next.co.uk,2,-1,14157660,5.2223,0.3862,https://static.semrush.com/power-pages/media/favicons/next-co-uk-favicon-e758e479.png,Next UK
shein.co.uk,3,1,10598042,3.2576,0.6053,,
asos.com,4,-1,9995488,4.1447,0.4892,,ASOS
tkmaxx.com,5,0,8340693,5.4592,0.3086,,T.K. Maxx
mandmdirect.com,6,1,7372784,6.7351,0.3829,,MandM Direct
jdsports.co.uk,7,1,5614050,3.8692,0.4775,,JD Sports
shop.app,8,3,5474699,1.2457,0.8473,,
very.co.uk,9,-3,5165994,4.5332,0.5207,,
hm.com,10,0,4910275,4.0633,0.4211,https://static.semrush.com/power-pages/media/favicons/hm-com-favicon-1732fb0a.png,H&M
specsavers.co.uk,11,2,4905894,2.7335,0.4581,,
debenhams.com,12,-3,4806543,2.0372,0.6726,,Debenhams
houseoffraser.co.uk,13,2,4358261,6.2775,0.421,,
zara.com,14,-2,4111022,2.938,0.5618,https://static.semrush.com/power-pages/media/favicons/zara-com-favicon-c65ba3c7.png,Zara
matalan.co.uk,15,1,3734952,4.5923,0.5136,,Matalan
roman.co.uk,16,3,3477396,3.6931,0.4653,,
newlook.com,17,0,3220932,3.6889,0.5333,,New Look
primark.com,18,2,2886871,1.5369,0.7484,,Primark
boohoo.com,19,2,2883343,4.4924,0.4526,,Boohoo
uniqlo.com,20,-6,2597338,4.3147,0.4062,,UNIQLO
