id,position,change,visits,pages_per_visit,bounce_rate,favicon
office.com,1,0,722377740,2.2022,0.57,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
paypal.com,2,1,635691640,4.3665,0.3175,https://static.semrush.com/power-pages/media/favicons/paypal-com-favicon-ed31bc43.png
zoom.us,3,-1,563098806,2.6929,0.4191,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico
stackoverflow.com,4,0,463699240,1.392,0.8076,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
github.com,5,0,387370531,3.292,0.5314,https://static.semrush.com/power-pages/media/favicons/github-com-favicon-346e0947.png
discord.com,6,0,310345583,1.8815,0.5918,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
imgur.com,7,1,261772736,3.1191,0.4679,https://static.semrush.com/power-pages/media/favicons/imgur-com-favicon-c0c62393.png
wordpress.com,8,-1,252024236,2.1514,0.6746,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
att.net,9,2,247695374,1.7646,0.6708,https://static.semrush.com/power-pages/media/favicons/att-net-favicon-78897d8e.png
adobe.com,10,0,234378382,2.0711,0.6644,https://static.semrush.com/power-pages/media/favicons/adobe-com-favicon-9940bec6.png
canva.com,11,-2,212775718,4.1468,0.288,
medium.com,12,0,190486825,1.5169,0.772,https://static.semrush.com/power-pages/media/favicons/medium-com-favicon-18758d01.png
stackexchange.com,13,0,173145813,1.3012,0.853,https://static.semrush.com/power-pages/media/favicons/stackexchange-com-favicon-52965f0b.ico
dropbox.com,14,0,134336219,2.7808,0.5445,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
salesforce.com,15,0,121318596,7.5221,0.4379,https://static.semrush.com/power-pages/media/favicons/salesforce-com-favicon-ccda8df0.ico
okta.com,16,1,119736311,2.124,0.5258,
wetransfer.com,17,-1,117162459,2.1707,0.5048,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
mediafire.com,18,1,112288286,2.3311,0.574,
savefrom.net,19,-1,109063010,2.2533,0.625,https://static.semrush.com/power-pages/media/favicons/savefrom-net-favicon-198e4446.ico
intuit.com,20,3,106658332,3.384,0.3581,https://static.semrush.com/power-pages/media/favicons/intuit-com-favicon-a1590386.png
