id,position,change,visits,pages_per_visit,bounce_rate,favicon
youtube.com,1,0,362930209,3.6776,0.4772,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
wikipedia.org,2,0,264466137,2.0039,0.675,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
bild.de,3,0,193785099,3.556,0.2714,https://static.semrush.com/power-pages/media/favicons/bild-de-favicon-91724b11.png
instagram.com,4,0,112516781,3.7254,0.5545,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
t-online.de,5,0,104527744,3.325,0.5027,https://static.semrush.com/power-pages/media/favicons/t-online-de-favicon-f2628c9e.png
spiegel.de,6,0,76519478,2.753,0.5012,
focus.de,7,1,68819437,1.989,0.6036,
tagesschau.de,8,-1,63012044,1.8567,0.6882,https://static.semrush.com/power-pages/media/favicons/tagesschau-de-favicon-a6a8ee03.png
twitter.com,9,0,59694302,3.1445,0.5334,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
welt.de,10,0,49919071,2.0918,0.6508,https://static.semrush.com/power-pages/media/favicons/welt-de-favicon-bda4f576.png
merkur.de,11,1,44494447,1.6926,0.6713,https://static.semrush.com/power-pages/media/favicons/merkur-de-favicon-b62b1bc6.png
n-tv.de,12,-1,43348621,2.7357,0.5497,https://static.semrush.com/power-pages/media/favicons/n-tv-de-favicon-896ef38b.png
zeit.de,13,0,28323762,2.3827,0.5916,https://static.semrush.com/power-pages/media/favicons/zeit-de-favicon-272d1b56.png
faz.net,14,0,25600672,2.1391,0.5983,
finanzen.net,15,0,22931345,4.3394,0.5612,
imdb.com,16,0,12746558,3.8856,0.4628,https://static.semrush.com/power-pages/media/favicons/imdb-com-favicon-0f70e9b9.png
bbc.com,17,0,6576398,2.9703,0.4597,https://static.semrush.com/power-pages/media/favicons/bbc-com-favicon-65d5fda0.jpg
orf.at,18,1,6005432,2.2774,0.6321,https://static.semrush.com/power-pages/media/favicons/orf-at-favicon-4f1dc8fb.png
theguardian.com,19,1,5630328,2.8241,0.5327,https://static.semrush.com/power-pages/media/favicons/theguardian-com-favicon-fee5e2d6.png
statista.com,20,-2,5087653,1.7991,0.7515,https://static.semrush.com/power-pages/media/favicons/statista-com-favicon-20c2fd20.png
