id,position,change,visits,pages_per_visit,bounce_rate,favicon
wordpress.com,1,0,8073329,2.0464,0.7131,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
stackoverflow.com,2,0,4494609,1.4511,0.7741,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
yandex.com,3,5,4206417,9.3046,0.2517,
live.com,4,0,3676458,3.3619,0.3916,
office.com,5,-2,3645443,2.0423,0.6969,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
y2mate.com,6,0,3441226,3.3895,0.4343,https://static.semrush.com/power-pages/media/favicons/y2mate-com-favicon-ecbe24fe.png
mediafire.com,7,0,3113801,2.28,0.5664,
fbcdn.net,8,-3,2434834,1.9196,0.7056,https://static.semrush.com/power-pages/media/favicons/fbcdn-net-favicon-7e765f1c.ico
doubleclick.net,9,0,1675212,2.3708,0.6322,https://static.semrush.com/power-pages/media/favicons/doubleclick-net-favicon-bf09e67f.png
asus.com,10,1,1485230,2.5366,0.5669,
speedtest.net,11,-1,1349704,1.6599,0.7056,https://static.semrush.com/power-pages/media/favicons/speedtest-net-favicon-b9ced8c4.png
w3schools.com,12,0,1283368,2.999,0.5266,
mozilla.org,13,1,1163493,1.6844,0.7391,https://static.semrush.com/power-pages/media/favicons/mozilla-org-favicon-2af054fe.png
mp3juices.cc,14,1,1086262,2.4976,0.4518,https://static.semrush.com/power-pages/media/favicons/mp3juices-cc-favicon-2105fcc5.ico
dropbox.com,15,-2,926120,2.8474,0.5398,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
lenovo.com,16,0,916251,2.3685,0.6409,
fast.com,17,0,771423,1.4372,0.7372,https://static.semrush.com/power-pages/media/favicons/fast-com-favicon-bbdb943e.png
trello.com,18,0,606762,1.9046,0.6053,https://static.semrush.com/power-pages/media/favicons/trello-com-favicon-18746ed5.png
softonic.com,19,1,597123,2.6364,0.4309,https://static.semrush.com/power-pages/media/favicons/softonic-com-favicon-259c9304.png
salesforce.com,20,2,567491,4.3247,0.4395,https://static.semrush.com/power-pages/media/favicons/salesforce-com-favicon-ccda8df0.ico
