id,position,change,visits,pages_per_visit,bounce_rate,favicon
criteo.com,1,0,182139618,1.4493,0.7827,https://static.semrush.com/power-pages/media/favicons/criteo-com-favicon-000bf649.ico
doubleclick.net,2,1,53255831,2.0989,0.7226,https://static.semrush.com/power-pages/media/favicons/doubleclick-net-favicon-bf09e67f.png
taboola.com,3,-1,36954624,1.3587,0.7821,
googleusercontent.com,4,0,17672157,8.6467,0.234,
linktr.ee,5,0,3656560,1.6304,0.7155,https://static.semrush.com/power-pages/media/favicons/linktr-ee-favicon-29afac0e.png
convertkit.com,6,0,2799775,2.8442,0.5934,
mailchimp.com,7,0,1718979,5.13,0.4455,https://static.semrush.com/power-pages/media/favicons/mailchimp-com-favicon-8969a0a6.ico
blogger.com,8,1,1662751,3.1297,0.5254,
getresponse.com,9,-1,1581599,2.8008,0.6732,https://static.semrush.com/power-pages/media/favicons/getresponse-com-favicon-34c4c40a.png
fb.com,10,0,526323,1.3114,0.8094,https://static.semrush.com/power-pages/media/favicons/fb-com-favicon-d2850d31.ico
popads.net,11,3,349349,2.5515,0.5151,https://static.semrush.com/power-pages/media/favicons/popads-net-favicon-a3bf2561.ico
kartra.com,12,1,344447,4.2196,0.5223,
ahrefs.com,13,-1,341410,5.7241,0.4398,https://static.semrush.com/power-pages/media/favicons/ahrefs-com-favicon-3cced242.png
semrush.com,14,-3,330255,3.294,0.4838,https://static.semrush.com/power-pages/media/favicons/semrush-favicon-3cd418d5bb49.ico
knoji.com,15,0,265212,1.8269,0.5432,https://static.semrush.com/power-pages/media/favicons/knoji-com-favicon-2f294e79.ico
statcounter.com,16,0,264125,2.9803,0.4824,https://static.semrush.com/power-pages/media/favicons/statcounter-com-favicon-39b02e88.png
constantcontact.com,17,2,242549,2.6328,0.4782,https://static.semrush.com/power-pages/media/favicons/constantcontact-com-favicon-2d66d02a.png
later.com,18,0,204356,1.7374,0.6206,https://static.semrush.com/power-pages/media/favicons/later-com-favicon-f98c7f0b.ico
moz.com,19,1,174215,2.4726,0.5179,https://static.semrush.com/power-pages/media/favicons/moz-com-favicon-c591e86b.ico
alexa.com,20,4,171929,2.6944,0.4778,https://static.semrush.com/power-pages/media/favicons/alexa-com-favicon-ed9bb105.png
