id,position,change,visits,pages_per_visit,bounce_rate,favicon
craigslist.org,1,0,180702,3.2944,0.6455,https://static.semrush.com/power-pages/media/favicons/craigslist-org-favicon-c30bf3a9.ico
zillow.com,2,0,163109,8.0696,0.6171,
immobilienscout24.de,3,1,147721,11.3431,0.2265,https://static.semrush.com/power-pages/media/favicons/immobilienscout24-de-favicon-ff8875aa.ico
funda.nl,4,1,125977,7.0706,0.5068,https://static.semrush.com/power-pages/media/favicons/funda-nl-favicon-b28102b9.png
blocket.se,5,1,109475,4.3521,0.3412,https://static.semrush.com/power-pages/media/favicons/blocket-se-favicon-03076b37.png
rightmove.co.uk,6,-3,94278,6.0687,0.2846,https://static.semrush.com/power-pages/media/favicons/rightmove-co-uk-favicon-90d305af.png
zoopla.co.uk,7,1,59667,7.0607,0.2468,https://static.semrush.com/power-pages/media/favicons/zoopla-co-uk-favicon-bb48e93e.png
leboncoin.fr,8,-1,51949,2.9893,0.583,
realtor.com,9,4,40545,3.9546,0.5958,https://static.semrush.com/power-pages/media/favicons/realtor-com-favicon-8d9897b2.png
immowelt.de,10,-1,37695,3.8039,0.474,https://static.semrush.com/power-pages/media/favicons/immowelt-de-favicon-cc4b3b5e.png
apartments.com,11,4,26734,5.0,0.2667,
vrbo.com,12,6,26137,3.4403,0.422,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
realestate.com.au,13,3,21558,3.4803,0.399,https://static.semrush.com/power-pages/media/favicons/realestate-com-au-favicon-a713df81.png
airbnb.co.uk,14,3,18620,4.058,0.4542,https://static.semrush.com/power-pages/media/favicons/www-airbnb-co-uk-favicon-31ed5c40.png
alo.bg,15,0,17409,19.0312,0.4421,https://static.semrush.com/power-pages/media/favicons/www-alo-bg-favicon-b9da885d.png
trulia.com,16,-2,15567,4.3519,0.3006,https://static.semrush.com/power-pages/media/favicons/trulia-com-favicon-3daf3d09.png
hemnet.se,17,-6,12240,10.6667,0.5,
idealista.it,18,0,9991,3.5455,0.3636,
onthemarket.com,19,-9,9349,2.3329,0.5397,
meinestadt.de,20,-1,7725,1.5231,0.673,
