id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
baohiemxahoi.gov.vn,1,0,2896416,1.9951,0.5756,,
mof.gov.vn,2,0,1129788,3.1984,0.2592,,
sunlife.com.vn,3,9,644197,1.7624,0.6904,,
aia.com.vn,4,1,577425,1.151,0.8724,,
manulife.com.vn,5,1,533240,3.4758,0.4606,,
prudential.com.vn,6,-3,516970,2.2806,0.5812,,
hsbc.com.vn,7,-3,337919,2.3472,0.7106,,
evbi.vn,8,2,211744,1.5942,0.8478,,
dai-ichi-life.com.vn,9,-2,195205,7.7807,0.1472,,
quotewizard.com,10,0,185724,2.0,0.4318,,
q-r.to,11,5,147032,1.2551,0.7449,,
mic.vn,12,1,141949,1.3517,0.7936,,
ibaohiem.vn,13,1,108439,1.3661,0.8158,,
emic.vn,14,3,93186,1.6013,0.5627,,
merimen.com,15,9,76405,1.8,0.4,,
baovietnhantho.com.vn,16,-7,65457,1.8516,0.9402,,
bshc.com.vn,17,0,43183,1.229,0.8855,,
hbcr.vn,18,0,41272,7.5893,0.2857,,
cmb.fr,19,0,36510,5.0,0.5,,
op.fi,20,0,36510,1.0,1.0,,
