id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
shein.com,1,0,207927264,4.2184,0.5709,https://static.semrush.com/power-pages/media/favicons/shein-com-favicon-47ceee2d.png,SHEIN
mercari.com,2,0,142600476,2.9394,0.5473,https://static.semrush.com/power-pages/media/favicons/mercari-com-favicon-22d946f8.png,Mercari
hm.com,3,0,82420984,3.8992,0.51,https://static.semrush.com/power-pages/media/favicons/hm-com-favicon-1732fb0a.png,H&M
macys.com,4,1,78815905,4.1257,0.4074,,Macy's
shop.app,5,3,70551620,1.2959,0.8257,,
uniqlo.com,6,0,69673049,2.889,0.5567,,UNIQLO
myntra.com,7,-3,67456753,2.7947,0.6706,,Myntra
zara.com,8,-1,66540850,2.8904,0.537,https://static.semrush.com/power-pages/media/favicons/zara-com-favicon-c65ba3c7.png,Zara
meesho.com,9,2,51036811,2.3113,0.6412,,Meesho
asos.com,10,-1,47106935,4.3905,0.4925,,ASOS
poshmark.com,11,-1,46554341,4.0847,0.5292,https://static.semrush.com/power-pages/media/favicons/poshmark-com-favicon-407ac623.png,Poshmark
gap.com,12,2,37699217,5.2714,0.4058,https://static.semrush.com/power-pages/media/favicons/gap-com-favicon-d66f0fd7.png,Athleta
nordstrom.com,13,0,35562191,2.5172,0.569,,Nordstrom
ajio.com,14,1,30313733,2.4202,0.658,,Ajio
stockx.com,15,1,30304607,1.8935,0.6744,,StockX
zozo.jp,16,-4,30164608,7.358,0.4001,,Zozotown
netshoes.com.br,17,3,28771414,3.3618,0.5601,,Netshoes
coppel.com,18,1,25704288,3.5578,0.5495,,Coppel
qvc.com,19,5,25487357,6.6714,0.442,,QVC
jcpenney.com,20,-3,24816324,4.0525,0.4687,,JCPenney
