id,position,change,visits,pages_per_visit,bounce_rate,favicon
bit.ly,1,0,43945033,1.1289,0.9125,https://static.semrush.com/power-pages/media/favicons/bit-ly-favicon-ce0260c1.ico
ameli.fr,2,0,27818651,4.3153,0.4257,https://static.semrush.com/power-pages/media/favicons/ameli-fr-favicon-64939eca.ico
labanquepostale.fr,3,0,22842852,7.6475,0.1769,https://static.semrush.com/power-pages/media/favicons/labanquepostale-fr-favicon-f6a8514c.ico
capital.fr,4,0,20000800,1.4717,0.8121,https://static.semrush.com/power-pages/media/favicons/capital-fr-favicon-0f808d39.png
caf.fr,5,0,16653897,6.9927,0.1954,
paypal.com,6,0,11189564,4.2489,0.33,https://static.semrush.com/power-pages/media/favicons/paypal-com-favicon-ed31bc43.png
etoro.com,7,0,5025142,2.0529,0.5987,https://static.semrush.com/power-pages/media/favicons/etoro-com-favicon-8d34d8eb.png
coinmarketcap.com,8,0,4849821,3.1178,0.4977,https://static.semrush.com/power-pages/media/favicons/coinmarketcap-com-favicon-e687767a.png
binance.com,9,2,4407674,5.2215,0.364,https://static.semrush.com/power-pages/media/favicons/binance-com-favicon-43365839.ico
theguardian.com,10,-1,3347683,3.2896,0.4753,https://static.semrush.com/power-pages/media/favicons/theguardian-com-favicon-fee5e2d6.png
chase.com,11,-1,2844036,1.4582,0.8302,https://static.semrush.com/power-pages/media/favicons/chase-com-favicon-f6baea91.png
investing.com,12,0,1663665,4.1428,0.4708,https://static.semrush.com/power-pages/media/favicons/investing-com-favicon-dcdc244b.png
coingecko.com,13,3,1472523,4.6176,0.4365,https://static.semrush.com/power-pages/media/favicons/coingecko-com-favicon-32358cfd.png
patreon.com,14,-1,1453104,2.443,0.6077,https://static.semrush.com/power-pages/media/favicons/patreon-com-favicon-22de688f.png
tradingview.com,15,0,1412663,2.2745,0.5094,https://static.semrush.com/power-pages/media/favicons/tradingview-com-favicon-5ce990e1.png
coinbase.com,16,2,1391048,4.3889,0.4569,
t.me,17,3,1273067,1.6558,0.7196,
adyen.com,18,4,1184297,2.0106,0.4362,https://static.semrush.com/power-pages/media/favicons/adyen-com-favicon-a500963f.png
americanexpress.com,19,2,1159304,2.8579,0.4531,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
xe.com,20,-3,1132297,1.6546,0.695,https://static.semrush.com/power-pages/media/favicons/xe-com-favicon-592e3c52.ico
