id,position,change,visits,pages_per_visit,bounce_rate,favicon
google.com,1,0,634723613,5.2097,0.3609,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico
youtube.com,2,0,215063618,3.2822,0.4974,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
facebook.com,3,0,160948632,4.886,0.3776,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
wikipedia.org,4,0,116073575,1.9891,0.6779,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
amazon.es,5,0,109879364,6.4569,0.4026,https://static.semrush.com/power-pages/media/favicons/amazon-es-favicon-ca6619b8.ico
elpais.com,6,0,77654722,2.5616,0.5699,https://static.semrush.com/power-pages/media/favicons/elpais-com-favicon-27e8106b.png
instagram.com,7,0,67324744,4.0197,0.5351,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
twitter.com,8,0,56552849,3.5882,0.4475,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
live.com,9,0,42051598,4.0457,0.2926,
elespanol.com,10,1,32712026,1.9951,0.6977,https://static.semrush.com/power-pages/media/favicons/elespanol-com-favicon-c7391be8.ico
milanuncios.com,11,1,30613021,4.255,0.4699,https://static.semrush.com/power-pages/media/favicons/milanuncios-com-favicon-c8758e74.png
twitch.tv,12,1,30109010,2.3068,0.5752,https://static.semrush.com/power-pages/media/favicons/twitch-tv-favicon-d6025c14.png
aliexpress.com,13,-3,29747906,5.294,0.4518,
whatsapp.com,14,0,25368817,1.7395,0.6891,
idealista.com,15,0,24229302,7.2544,0.4347,
taboola.com,16,1,24134081,1.3536,0.776,
filmaffinity.com,17,3,23859808,4.087,0.5017,https://static.semrush.com/power-pages/media/favicons/filmaffinity-com-favicon-cee0ee7e.png
booking.com,18,-2,23633198,5.6022,0.3743,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico
yahoo.com,19,-1,22781006,3.4818,0.4279,
netflix.com,20,-1,20390943,1.7851,0.6885,https://static.semrush.com/power-pages/media/favicons/netflix-com-favicon-41b45fdc.ico
