id,position,change,visits,pages_per_visit,bounce_rate,favicon
cricbuzz.com,1,0,92883516,6.1278,0.3004,https://static.semrush.com/power-pages/media/favicons/cricbuzz-com-favicon-5a4ece68.png
espncricinfo.com,2,0,54220216,4.2115,0.3702,https://static.semrush.com/power-pages/media/favicons/espncricinfo-com-favicon-793f565b.png
thehindu.com,3,0,39734953,1.7972,0.717,https://static.semrush.com/power-pages/media/favicons/thehindu-com-favicon-9e862ae3.png
bet365.com,4,0,14091614,2.6375,0.7543,
chess.com,5,0,11755713,5.923,0.2691,https://static.semrush.com/power-pages/media/favicons/chess-com-favicon-0a31d2ed.png
scroll.in,6,0,7983983,1.4518,0.806,https://static.semrush.com/power-pages/media/favicons/scroll-in-favicon-7d97c537.png
sportskeeda.com,7,0,7943449,3.4406,0.6275,https://static.semrush.com/power-pages/media/favicons/www-sportskeeda-com-favicon-be3731e3.png
247sports.com,8,5,5529441,1.4942,0.8092,
goal.com,9,-1,4791140,2.7788,0.4843,https://static.semrush.com/power-pages/media/favicons/goal-com-favicon-f02a1ed1.png
formula1.com,10,0,4308374,2.5669,0.5395,https://static.semrush.com/power-pages/media/favicons/www-formula1-com-favicon-8af4e915.png
premierleague.com,11,0,3249064,5.2809,0.309,https://static.semrush.com/power-pages/media/favicons/premierleague-com-favicon-0bf7a53f.png
marca.com,12,-3,3035067,2.8991,0.4518,https://static.semrush.com/power-pages/media/favicons/marca-com-favicon-f2625cd3.png
sports.ru,13,5,2830393,3.8991,0.2202,https://static.semrush.com/power-pages/media/favicons/sports-ru-favicon-60a1e7d7.png
flashscore.co.uk,14,3,2514394,8.7183,0.1972,https://static.semrush.com/power-pages/media/favicons/www-flashscore-co-uk-favicon-5186b941.png
skysports.com,15,-3,2392866,3.053,0.4253,https://static.semrush.com/power-pages/media/favicons/skysports-com-favicon-fdabf9ae.png
manchestereveningnews.co.uk,16,-2,1903225,1.3917,0.7672,https://static.semrush.com/power-pages/media/favicons/www-manchestereveningnews-co-uk-favicon-21e74a18.ico
newsnow.co.uk,17,-1,1779527,5.6,0.2891,https://static.semrush.com/power-pages/media/favicons/newsnow-co-uk-favicon-32912c41.png
atptour.com,18,-3,1441818,2.0764,0.5845,
uefa.com,19,4,1199099,2.4644,0.5562,https://static.semrush.com/power-pages/media/favicons/www-uefa-com-favicon-6619a07e.png
iplt20.com,20,-1,1018822,4.8362,0.5631,https://static.semrush.com/power-pages/media/favicons/www-iplt20-com-favicon-9c80b0ca.ico
