id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
latamairlines.com,1,0,21352893,2.7337,0.5086,,
uber.com,2,1,15284875,1.9541,0.6296,,Uber
voegol.com.br,3,1,11561232,2.5675,0.4563,,
voeazul.com.br,4,-2,11011018,1.8652,0.6329,,
skyscanner.com.br,5,1,6634897,2.7442,0.4994,,
aeroin.net,6,-1,5686425,2.0358,0.3088,,
smiles.com.br,7,0,4458952,3.6659,0.4307,,
azulcargoexpress.com.br,8,5,4096275,2.286,0.4314,,
kayak.com.br,9,-1,3823062,2.1907,0.5235,,
latam.com,10,0,3769469,1.7814,0.6093,,
flightradar24.com,11,1,3721751,2.2233,0.6417,,
windy.com,12,-3,3236863,1.5057,0.7835,,
123milhas.com,13,-2,2563289,2.0949,0.6279,,
aereo.jor.br,14,13,1785469,1.2782,0.7449,,
cavok.com.br,15,10,1710997,2.3587,0.3495,,
viajanet.com.br,16,-1,1671743,2.9515,0.4439,,
airway.com.br,17,5,1390073,1.4063,0.6327,,
viacaocometa.com.br,18,6,1240496,3.1234,0.4056,,
jetphotos.com,19,10,1238128,1.9694,0.5299,,
zupper.com.br,20,8,1212411,1.8182,0.3316,,
