id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
discord.com,1,1,2904563,2.6625,0.5533,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico,Discord
twitch.tv,2,-1,1892047,2.3366,0.5833,https://static.semrush.com/power-pages/media/favicons/twitch-tv-favicon-d6025c14.png,Twitch
pushsquare.com,3,0,1629976,1.2701,0.7536,,
n4g.com,4,0,1473418,2.9073,0.3867,,
steamcommunity.com,5,8,926038,1.5505,0.7836,,Steam Community
gamespot.com,6,21,868943,1.4322,0.7263,https://static.semrush.com/power-pages/media/favicons/gamespot-com-favicon-793fe1ee.png,GameSpot
zynga.com,7,0,752900,1.2223,0.8221,,
playstation.com,8,2,751441,1.3482,0.791,https://static.semrush.com/power-pages/media/favicons/playstation-com-favicon-475f3690.png,PlayStation
ign.com,9,6,738646,1.5352,0.6639,https://static.semrush.com/power-pages/media/favicons/ign-com-favicon-8f8dfe3e.ico,IGN
epicgames.com,10,-4,603252,2.445,0.4322,https://static.semrush.com/power-pages/media/favicons/epicgames-com-favicon-25c285e0.png,Epic Games
platinmods.com,11,0,559854,2.4723,0.4273,,
steampowered.com,12,-8,555125,1.697,0.6776,,Steam
poki.com,13,-8,544392,2.0595,0.7502,,Poki
gamerant.com,14,0,529595,1.0685,0.9687,,
ea.com,15,-4,475496,2.1878,0.5343,https://static.semrush.com/power-pages/media/favicons/ea-com-favicon-43b7cb9e.jpg,Electronic Arts
gameloft.com,16,0,370879,1.1661,0.9446,,
rockstargames.com,17,0,366453,1.578,0.657,https://static.semrush.com/power-pages/media/favicons/rockstargames-com-favicon-fab5e81e.png,Rockstar Games
yiv.com,18,0,348228,6.0451,0.607,,
vlr.gg,19,0,344499,4.8067,0.1537,,
xbox.com,20,0,325018,1.7852,0.5438,https://static.semrush.com/power-pages/media/favicons/xbox-com-favicon-94426c54.jpg,Xbox
