id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
turkiye.gov.tr,1,0,156421154,4.2583,0.37,https://static.semrush.com/power-pages/media/favicons/turkiye-gov-tr-favicon-758401c0.png,
mynet.com,2,0,117525943,4.2714,0.3183,https://static.semrush.com/power-pages/media/favicons/mynet-com-favicon-53964d57.png,Mynet
sikayetvar.com,3,1,41783772,2.4,0.4758,,Sikayetvar
ptt.gov.tr,4,-1,32650741,1.5512,0.6581,,
altin.in,5,0,30993215,1.8044,0.6292,https://static.semrush.com/power-pages/media/favicons/altin-in-favicon-172823d7.ico,
doviz.com,6,0,24934454,2.0078,0.6198,https://static.semrush.com/power-pages/media/favicons/doviz-com-favicon-1f26d085.ico,Döviz
ziraatbank.com.tr,7,5,22150117,3.8109,0.5182,,
bloomberght.com,8,2,19893835,1.9243,0.5831,,
bkm.com.tr,9,-2,19300465,1.1685,0.8695,,
uyap.gov.tr,10,-2,18039185,5.4292,0.1478,,
hangikredi.com,11,-2,16570982,1.6361,0.6692,,
isbank.com.tr,12,-1,15156764,2.3624,0.4986,,
yapikredi.com.tr,13,2,12919389,1.531,0.6769,,
vakifbank.com.tr,14,3,12561989,1.5392,0.7542,,
enuygun.com,15,-2,11527269,2.7407,0.4046,,
haremaltin.com,16,2,10950339,1.6095,0.6949,,
foreks.com,17,5,10422477,2.4174,0.5782,,
garantibbva.com.tr,18,-4,9708036,4.2267,0.2682,,
hesaplama.net,19,1,9427888,1.3893,0.7807,,
altinkaynak.com,20,-4,8487411,1.7467,0.6404,,
