id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
cnrs.fr,1,0,2767900,2.7708,0.6437,,
sciencedirect.com,2,0,2293790,1.6488,0.7182,,ScienceDirect
u-paris.fr,3,0,2169435,4.8874,0.3421,,
umontpellier.fr,4,1,1990652,4.8129,0.4041,,
unistra.fr,5,-1,1932524,4.3966,0.3722,,
sorbonne-universite.fr,6,1,1723904,5.6307,0.4019,,
universite-paris-saclay.fr,7,-1,1569156,2.638,0.5016,,
univ-paris8.fr,8,0,1352075,4.5589,0.241,,
univ-tours.fr,9,6,1329630,4.5901,0.3131,,
unilim.fr,10,6,1180774,6.4435,0.2064,,
mnhn.fr,11,0,1120349,2.5712,0.6277,,
bibmath.net,12,-3,1117463,1.9162,0.6178,,
psl.eu,13,0,1085074,2.8681,0.3898,,
univ-angers.fr,14,-4,1068145,6.4834,0.2591,,
inserm.fr,15,-3,985043,1.9622,0.7152,,
enpc-center.fr,16,-2,943778,1.7767,0.7734,,
ens-lyon.fr,17,1,909622,2.4598,0.7094,,
overleaf.com,18,2,753286,3.0184,0.3497,,Overleaf
pasteur.fr,19,2,733087,1.5223,0.8257,,
pantheonsorbonne.fr,20,4,709692,1.6365,0.6954,,
