id,position,change,visits,pages_per_visit,bounce_rate,favicon
youtube.com,1,0,164389401,4.9766,0.4204,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
wikipedia.org,2,0,61700954,2.1567,0.6679,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
twitter.com,3,1,29588960,8.2488,0.4353,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
instagram.com,4,-1,25326801,5.436,0.4994,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
goal.com,5,0,4737686,3.5259,0.4353,https://static.semrush.com/power-pages/media/favicons/goal-com-favicon-f02a1ed1.png
imdb.com,6,0,4601677,3.5691,0.4932,https://static.semrush.com/power-pages/media/favicons/imdb-com-favicon-0f70e9b9.png
bbc.com,7,0,3552071,2.5113,0.5946,https://static.semrush.com/power-pages/media/favicons/bbc-com-favicon-65d5fda0.jpg
20minutos.es,8,0,2162322,3.8786,0.3477,https://static.semrush.com/power-pages/media/favicons/20minutos-es-favicon-c6fbf50e.png
theguardian.com,9,1,1658895,2.1517,0.6592,https://static.semrush.com/power-pages/media/favicons/theguardian-com-favicon-fee5e2d6.png
cnn.com,10,-1,1519609,2.5372,0.4657,https://static.semrush.com/power-pages/media/favicons/cnn-com-favicon-43177be7.ico
nba.com,11,2,1120170,3.3947,0.4764,https://static.semrush.com/power-pages/media/favicons/nba-com-favicon-3c2b1489.jpg
thesun.co.uk,12,2,1058703,1.6187,0.705,
forbes.com,13,5,1030227,1.6491,0.6544,https://static.semrush.com/power-pages/media/favicons/forbes-com-favicon-26d4d29b.png
dailymail.co.uk,14,1,1007113,2.1572,0.623,https://static.semrush.com/power-pages/media/favicons/dailymail-co-uk-favicon-2e69051a.png
bbc.co.uk,15,-4,984307,1.5938,0.6811,https://static.semrush.com/power-pages/media/favicons/bbc-co-uk-favicon-4f3b9e56.ico
news.com.au,16,1,915013,3.9266,0.417,
channelnewsasia.com,17,2,867299,1.6143,0.7152,https://static.semrush.com/power-pages/media/favicons/channelnewsasia-com-favicon-777b6dee.png
abc.net.au,18,-2,753876,4.5315,0.4033,
newsnow.co.uk,19,4,713353,4.9619,0.1811,https://static.semrush.com/power-pages/media/favicons/newsnow-co-uk-favicon-32912c41.png
nytimes.com,20,4,610098,2.3671,0.6438,https://static.semrush.com/power-pages/media/favicons/nytimes-com-favicon-319373aa.png
