id,position,change,visits,pages_per_visit,bounce_rate,favicon
paypal.com,1,0,11462527,4.3038,0.3016,https://static.semrush.com/power-pages/media/favicons/paypal-com-favicon-ed31bc43.png
wordpress.com,2,0,9620781,2.0251,0.6923,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
office.com,3,2,7100524,2.3505,0.5585,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
wetransfer.com,4,0,5893808,2.0492,0.4973,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
stackoverflow.com,5,-2,5747980,1.3651,0.8048,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
telegram.org,6,0,5505721,2.1253,0.5902,
canva.com,7,1,5082866,4.1593,0.2547,
zoom.us,8,-1,4447488,2.7563,0.4144,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico
github.com,9,0,4084592,2.6889,0.5874,https://static.semrush.com/power-pages/media/favicons/github-com-favicon-346e0947.png
adobe.com,10,0,3651171,2.3521,0.6003,https://static.semrush.com/power-pages/media/favicons/adobe-com-favicon-9940bec6.png
ilovepdf.com,11,0,2611588,4.5538,0.1412,https://static.semrush.com/power-pages/media/favicons/ilovepdf-com-favicon-e7f31a42.png
dropbox.com,12,0,2300246,2.7957,0.5383,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
uptodown.com,13,0,2116016,2.1028,0.467,https://static.semrush.com/power-pages/media/favicons/uptodown-com-favicon-55d57fe9.ico
medium.com,14,3,1779977,1.4419,0.7703,https://static.semrush.com/power-pages/media/favicons/medium-com-favicon-18758d01.png
mediafire.com,15,1,1752672,2.4343,0.5595,
weebly.com,16,-1,1719385,1.9231,0.6882,
discord.com,17,1,1719209,1.7636,0.6111,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
mozilla.org,18,5,1622996,1.4721,0.7746,https://static.semrush.com/power-pages/media/favicons/mozilla-org-favicon-2af054fe.png
savefrom.net,19,1,1591794,2.163,0.6806,https://static.semrush.com/power-pages/media/favicons/savefrom-net-favicon-198e4446.ico
imgur.com,20,1,1549786,2.1717,0.5911,https://static.semrush.com/power-pages/media/favicons/imgur-com-favicon-c0c62393.png
