id,position,change,visits,pages_per_visit,bounce_rate,favicon
hdfcbank.com,1,0,102984397,4.5324,0.2494,https://static.semrush.com/power-pages/media/favicons/hdfcbank-com-favicon-ecce88e4.ico
onlinesbi.com,2,0,80567537,8.6752,0.195,
icicibank.com,3,0,59158607,6.2528,0.234,https://static.semrush.com/power-pages/media/favicons/icicibank-com-favicon-66f813e7.ico
billdesk.com,4,0,33120211,2.7584,0.3442,
xe.com,5,0,5529080,1.9119,0.5987,https://static.semrush.com/power-pages/media/favicons/xe-com-favicon-592e3c52.ico
americanexpress.com,6,0,2963584,2.8903,0.4971,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
bankofamerica.com,7,0,804774,3.8825,0.453,https://static.semrush.com/power-pages/media/favicons/bankofamerica-com-favicon-67af3bbd.png
westernunion.com,8,1,676586,7.3826,0.2768,https://static.semrush.com/power-pages/media/favicons/westernunion-com-favicon-4522e952.png
chase.com,9,1,530251,2.2616,0.6584,https://static.semrush.com/power-pages/media/favicons/chase-com-favicon-f6baea91.png
capitalone.com,10,-2,516023,1.4996,0.8384,https://static.semrush.com/power-pages/media/favicons/capitalone-com-favicon-d27e1739.ico
citi.com,11,0,293032,1.7637,0.7264,https://static.semrush.com/power-pages/media/favicons/citi-com-favicon-5c529d13.ico
scotiabank.com,12,0,253990,5.4211,0.3236,
wellsfargo.com,13,4,146873,2.2207,0.693,https://static.semrush.com/power-pages/media/favicons/wellsfargo-com-favicon-405fc754.png
discover.com,14,0,134582,3.8347,0.4093,https://static.semrush.com/power-pages/media/favicons/discover-com-favicon-e2b5d905.ico
experian.com,15,-2,131657,1.9677,0.622,https://static.semrush.com/power-pages/media/favicons/experian-com-favicon-3442cba3.png
td.com,16,-1,122508,4.7341,0.3618,https://static.semrush.com/power-pages/media/favicons/td-com-favicon-19f91862.ico
commbank.com.au,17,-1,113108,4.211,0.3612,
creditkarma.com,18,0,112627,3.1397,0.5908,
mastercard.com,19,1,98270,1.9672,0.6249,
northerntrust.com,20,5,93217,2.0605,0.7231,https://static.semrush.com/power-pages/media/favicons/www-northerntrust-com-favicon-be3211cd.png
