id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
booking.com,1,0,5940713,3.8983,0.4978,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico,Booking.com
expedia.mx,2,0,2118192,2.3586,0.5021,,
despegar.com.mx,3,0,1618626,3.7098,0.2744,,
kayak.com.mx,4,0,1433010,2.6392,0.4187,,
hoteles.com,5,2,896941,2.503,0.645,,
bestday.com.mx,6,-1,826215,4.2303,0.3601,,
cloudbeds.com,7,7,615181,2.2565,0.5804,,
marriott.com,8,4,589686,2.0871,0.683,https://static.semrush.com/power-pages/media/favicons/marriott-com-favicon-ae4adb29.png,Marriott
trivago.com.mx,9,0,579927,1.4744,0.6893,,
destinia.com,10,-2,536136,7.7641,0.0448,,
xcaret.com,11,6,392590,1.7847,0.7002,,
ead.me,12,1,388879,1.2194,0.7829,,
barcelo.com,13,5,379844,2.5511,0.7286,,
abnb.me,14,-4,353333,1.6612,0.7875,,
visitorlando.com,15,10,344387,1.3453,0.7829,,
hotels.com,16,10,306607,1.8697,0.5105,,
tripadvisor.es,17,13,281517,1.5786,0.6566,,Tripadvisor Spain
hilton.com,18,-7,247950,2.8222,0.6252,,Hilton Worldwide
atastefortravel.ca,19,0,243079,1.2724,0.7276,,
direct-book.com,20,9,237310,1.5246,0.7087,,
