id,position,change,visits,pages_per_visit,bounce_rate,favicon
tripadvisor.co.uk,1,0,39549894,2.4889,0.6409,
booking.com,2,0,25940177,4.7496,0.4299,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico
airbnb.co.uk,3,0,9823677,4.2744,0.4275,https://static.semrush.com/power-pages/media/favicons/www-airbnb-co-uk-favicon-31ed5c40.png
tripadvisor.com,4,1,7192026,1.7428,0.7432,https://static.semrush.com/power-pages/media/favicons/tripadvisor-com-favicon-34583147.png
britishairways.com,5,-1,6402196,4.9243,0.3603,https://static.semrush.com/power-pages/media/favicons/britishairways-com-favicon-f335ce5f.ico
hotels.com,6,0,4049710,3.7709,0.4671,
americanexpress.com,7,0,3641547,3.2729,0.3562,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
rome2rio.com,8,1,2440157,1.959,0.539,https://static.semrush.com/power-pages/media/favicons/www-rome2rio-com-favicon-159fe5dc.png
wizzair.com,9,3,2005904,3.5867,0.36,https://static.semrush.com/power-pages/media/favicons/wizzair-com-favicon-a89eb24f.ico
travelzoo.com,10,0,1995319,2.9658,0.4192,
hilton.com,11,2,1851996,3.1065,0.4155,
ihg.com,12,-1,1646334,2.9876,0.472,
emirates.com,13,1,1580406,5.1838,0.2668,https://static.semrush.com/power-pages/media/favicons/emirates-com-favicon-07b3fc7d.png
trip.com,14,-6,1263681,2.4259,0.5296,https://static.semrush.com/power-pages/media/favicons/trip-com-favicon-8230f336.ico
airbnb.com,15,1,1198962,2.0292,0.6527,
agoda.com,16,1,1141242,3.115,0.4454,https://static.semrush.com/power-pages/media/favicons/agoda-com-favicon-d79c3f25.ico
priceline.com,17,-2,1052382,1.6591,0.7779,
vrbo.com,18,0,896976,3.0512,0.5639,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
marriott.com,19,2,825011,2.4077,0.6053,https://static.semrush.com/power-pages/media/favicons/marriott-com-favicon-ae4adb29.png
qatarairways.com,20,-1,802239,4.6881,0.2986,https://static.semrush.com/power-pages/media/favicons/qatarairways-com-favicon-6e9459bd.ico
