id,position,change,visits,pages_per_visit,bounce_rate,favicon
bet365.com,1,0,26692929,2.5609,0.6972,
netvasco.com.br,2,0,13282084,2.7195,0.5141,https://static.semrush.com/power-pages/media/favicons/www-netvasco-com-br-favicon-7b3d4c37_5o8sF6g.gif
espn.com.br,3,0,12795942,1.7309,0.6796,https://static.semrush.com/power-pages/media/favicons/www-espn-com-br-favicon-bb60826b.png
90min.com,4,0,7679183,1.6256,0.7611,https://static.semrush.com/power-pages/media/favicons/www-90min-com-favicon-0463865d.ico
iol.pt,5,1,3862231,1.5198,0.7587,https://static.semrush.com/power-pages/media/favicons/www-iol-pt-favicon-cabb136e.ico
flashscore.com.br,6,-1,2484854,6.265,0.3044,https://static.semrush.com/power-pages/media/favicons/www-flashscore-com-br-favicon-5186b941.png
sofascore.com,7,1,2307923,4.0529,0.3283,https://static.semrush.com/power-pages/media/favicons/www-sofascore-com-favicon-f0090f63.png
goal.com,8,1,1963588,1.4532,0.7876,https://static.semrush.com/power-pages/media/favicons/goal-com-favicon-f02a1ed1.png
chess.com,9,2,1878927,4.9254,0.254,https://static.semrush.com/power-pages/media/favicons/chess-com-favicon-0a31d2ed.png
nba.com,10,0,1733425,2.9998,0.4335,https://static.semrush.com/power-pages/media/favicons/nba-com-favicon-3c2b1489.jpg
betfair.com,11,1,1510308,13.4822,0.1828,
ole.com.ar,12,-5,1495130,3.5675,0.5299,
abola.pt,13,1,718914,3.001,0.5292,https://static.semrush.com/power-pages/media/favicons/abola-pt-favicon-b54746cf.png
futbol24.com,14,1,597386,2.6296,0.4943,https://static.semrush.com/power-pages/media/favicons/www-futbol24-com-favicon-ca5128be.png
bolavip.com,15,4,581526,1.2847,0.8853,
sofifa.com,16,1,558954,18.0456,0.3181,https://static.semrush.com/power-pages/media/favicons/sofifa-com-favicon-651fea00.png
marca.com,17,1,470516,2.9354,0.4827,https://static.semrush.com/power-pages/media/favicons/marca-com-favicon-f2625cd3.png
transfermarkt.pt,18,-2,434035,3.2668,0.5454,
strava.com,19,1,412497,4.2098,0.4836,https://static.semrush.com/power-pages/media/favicons/www-strava-com-favicon-24fc60f4.png
as.com,20,2,360931,2.4553,0.4978,
