id,position,change,visits,pages_per_visit,bounce_rate,favicon
klikbca.com,1,0,37429927,9.0994,0.1756,
xe.com,2,0,903973,2.0235,0.5779,https://static.semrush.com/power-pages/media/favicons/xe-com-favicon-592e3c52.ico
onlinesbi.com,3,1,516427,10.1288,0.132,
hdfcbank.com,4,-1,444985,5.1833,0.178,https://static.semrush.com/power-pages/media/favicons/hdfcbank-com-favicon-ecce88e4.ico
capitalone.com,5,2,308789,1.1528,0.9126,https://static.semrush.com/power-pages/media/favicons/capitalone-com-favicon-d27e1739.ico
icicibank.com,6,-1,284380,7.446,0.1448,https://static.semrush.com/power-pages/media/favicons/icicibank-com-favicon-66f813e7.ico
billdesk.com,7,-1,262132,2.3787,0.2866,
bankofamerica.com,8,1,133989,3.5735,0.6584,https://static.semrush.com/power-pages/media/favicons/bankofamerica-com-favicon-67af3bbd.png
chase.com,9,1,98873,1.362,0.8168,https://static.semrush.com/power-pages/media/favicons/chase-com-favicon-f6baea91.png
americanexpress.com,10,2,86910,2.5357,0.5145,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
citi.com,11,-3,74564,1.3262,0.892,https://static.semrush.com/power-pages/media/favicons/citi-com-favicon-5c529d13.ico
commbank.com.au,12,1,63346,4.9923,0.2289,
westernunion.com,13,1,53824,3.2793,0.3628,https://static.semrush.com/power-pages/media/favicons/westernunion-com-favicon-4522e952.png
wellsfargo.com,14,-3,32800,2.3289,0.5967,https://static.semrush.com/power-pages/media/favicons/wellsfargo-com-favicon-405fc754.png
maybank2u.com.my,15,0,24636,4.2525,0.3572,
usbank.com,16,0,14257,2.8287,0.5697,https://static.semrush.com/power-pages/media/favicons/usbank-com-favicon-e61057f4.png
rbcroyalbank.com,17,4,10624,3.0761,0.313,https://static.semrush.com/power-pages/media/favicons/rbcroyalbank-com-favicon-b5e87960.ico
visa.com,18,1,10559,1.3379,0.831,
citigroup.com,19,6,9163,1.9545,0.3182,https://static.semrush.com/power-pages/media/favicons/citigroup-com-favicon-2e76107b.ico
scotiabank.com,20,8,7332,5.3,0.3,
